frame	IoU
15	0.979192
16	0.951814
17	0.885936
18	0.826446
20	1.02696
29	0.972644
40	1.13798
42	0.954085
43	0.911681
44	0.935673
48	0.954085
55	1.05263
56	0.976801
57	0.97561
58	1.00063
70	0.976801
71	0.930233
74	0.826873
75	1.02696
97	1.1088
98	1.02696
99	1.0296
100	0.956938
112	1.07962
113	1.05471
114	1.02564
115	0.929152
126	0.976801
127	0.930233
154	1.02696
167	0.952381
168	1.00063
169	0.952381
180	1.00063
181	0.976801
182	0.952381
183	0.865801
184	0.885936
185	0.826873
209	1.00063
220	1.07962
222	1.02696
223	1.00251
224	0.952381
226	0.885936
227	0.885936
228	1.07962
236	0.982801
237	0.909091
238	0.909091
239	0.867209
240	0.867209
241	0.848356
242	1.00063
254	0.851064
256	1.0296
258	1.20664
263	1.00251
264	1.0296
265	1.0101
266	0.940071
267	0.945626
268	0.837258
272	1.13798
273	1.05194
276	1.1088
277	1.02696
278	1.11111
279	1.02696
280	0.956938
281	0.869565
282	0.872886
285	0.952381
292	0.920069
293	0.911681
294	0.929152
295	0.627943
296	1.00063
297	0.954085
298	0.97561
299	0.952381
300	0.791687
301	0.911681
302	0.666667
303	0.966184
304	0.993789
310	1.16959
311	1.13798
312	1.05194
314	0.845666
315	0.907544
316	0.952381
317	1.02696
318	1.00063
328	0.851064
329	0.869565
330	0.851064
331	0.869565
332	0.956938
333	0.979192
335	0.956938
339	0.979192
340	0.976801
342	0.775194
343	0.848356
344	0.888889
345	0.886918
347	0.932401
349	1.00063
353	0.951814
354	0.952381
359	0.987654
360	1.0101
371	0.907544
372	0.930233
373	0.976801
381	1.02564
382	1.02564
385	0.886918
386	0.909091
387	0.932401
394	1.08844
399	0.867209
400	0.810537
402	0.886918
403	1
425	0.886918
439	0.865333
440	0.951814
441	0.930233
442	0.932401
443	0.976801
444	0.954085
445	1.07962
455	0.954085
471	1.1396
477	1.07962
479	1.05194
482	0.952381
483	0.932401
494	0.929152
497	0.956938
498	0.954085
499	0.97561
500	1.07962
frame	IoU
2	0.954085
14	1.00251
15	0.976801
16	0.929152
17	0.845666
18	0.865333
29	0.966184
40	1.07962
42	0.909091
43	0.932401
44	0.891862
56	1.00251
57	1.00063
71	0.932401
74	0.826873
98	1.05471
99	1.00251
112	1.1088
113	1.05263
114	1.00063
115	0.952381
125	1.02696
126	1.00251
127	0.930233
152	1.13798
153	1
166	1.05194
167	1
168	1.02564
169	0.930233
170	0.885936
171	0.865333
181	0.952381
182	0.907544
183	0.865801
184	0.929152
185	0.845666
209	1.02696
220	1.10803
222	1.02696
223	1.02696
224	0.97561
226	0.907029
227	0.865333
236	0.979192
237	0.935673
238	0.909091
239	0.867209
240	0.808898
241	0.888889
242	0.97561
254	0.872886
256	1.00566
258	1.11498
263	1.05471
264	1.0296
265	1.0101
266	0.966184
267	0.945626
268	0.816327
272	1.10803
273	1.10803
276	1.1088
277	1.05471
278	1.08108
279	1.02696
280	0.982801
281	0.869565
282	0.828157
284	1.00566
291	0.925926
293	0.909091
294	0.885936
296	0.976801
297	0.930233
298	1
299	0.952381
300	0.828157
301	0.935673
302	0.935673
303	1.0101
304	1.01587
309	1.16959
310	1.13798
311	1.13798
312	1.05194
314	0.846561
315	0.886918
316	0.951814
317	1.00063
318	1.07962
328	0.869565
329	0.869565
330	0.833333
331	0.935673
332	0.956938
333	0.932401
339	0.979192
340	0.976801
341	0.830306
342	0.810537
343	0.869565
344	0.888889
345	0.930233
347	0.932401
349	1.00063
353	1
359	0.987654
360	1.0101
371	0.885936
372	0.930233
373	0.976801
381	1.02696
385	0.846561
386	0.888889
387	0.909091
388	0.932401
394	1.03359
399	0.828157
400	0.810537
