frame	IoU
3	1.30719
4	1.38889
5	1.30719
6	1.34454
7	1.51803
8	1.47059
9	1.34454
10	1.38408
11	1.47059
12	1.38408
13	1.23552
14	1.56863
15	1.3468
15	1.3468
16	1.38408
16	1.42602
17	1.38889
17	1.56403
17	1.38528
18	1.82857
18	1.34454
18	1.30719
19	1.5873
19	1.88235
19	1.30719
20	1.30719
20	1.88235
21	1.38408
22	1.56863
23	1.42602
24	1.42602
25	1.74292
26	1.47059
27	1.68067
28	1.38408
29	1.88235
30	1.7094
31	1.42857
32	1.74292
33	1.63265
34	1.34454
35	1.38408
36	1.74292
36	1.38408
37	1.47059
37	1.74292
38	1.38408
38	1.68067
39	1.56863
39	1.30719
40	1.56863
40	1.42602
41	1.30719
41	1.82857
41	1.30719
42	1.64609
42	1.47059
42	1.38408
43	1.64609
43	1.47059
43	1.38408
44	1.38408
44	1.82857
45	1.27186
45	1.82857
46	1.27186
47	1.46924
48	1.42857
49	1.23457
57	1.23457
58	1.48148
59	1.23457
59	1.23457
60	1.38889
60	1.23457
61	1.38889
61	1.38889
61	1.38889
62	1.47059
62	1.57635
62	1.5625
63	1.51515
63	1.5625
63	1.38889
64	1.38408
64	1.80995
64	1.38889
65	1.23839
65	1.57635
65	1.38408
66	1.48148
66	1.23457
66	1.38408
67	1.66667
67	1.5625
68	1.66667
68	1.5625
69	1.23457
69	1.30719
70	1.38408
70	1.56863
71	1.51515
71	1.38889
72	1.51515
72	1.38889
73	1.38408
73	1.69312
74	1.38408
74	1.69312
75	1.38408
76	1.38408
77	1.42602
78	1.68067
79	1.42602
80	1.38408
81	1.42857
82	1.72414
83	1.34454
84	1.38528
85	1.30719
86	1.30719
95	1.30719
96	1.30719
97	1.56403
98	1.34454
99	1.42602
100	1.34454
101	1.38408
102	1.34454
103	1.38408
103	1.38408
104	1.74292
104	1.47059
105	1.34454
105	1.47059
106	1.38408
106	1.47059
107	1.38408
108	1.38889
109	1.38889
122	1.30719
122	1.30719
126	1.30719
126	1.38408
127	1.38408
127	1.68067
128	1.47059
128	1.38408
129	1.51803
129	1.47059
130	1.38408
130	1.47059
131	1.38408
132	1.38408
133	1.30719
134	1.7094
135	1.5625
136	1.51515
137	1.23457
138	1.5625
139	1.38889
140	1.47059
141	1.26984
142	1.42602
143	1.38408
144	1.46924
145	1.72414
146	1.47059
147	1.42602
148	1.38528
149	1.23457
150	1.5873
151	1.23457
152	1.23457
152	1.23457
153	1.5625
153	1.8648
154	1.5625
154	1.8648
155	1.34454
155	1.63265
156	1.47059
156	1.63265
157	1.47059
158	1.66667
159	1.66667
160	1.5625
161	1.30719
162	1.26984
163	1.26984
167	1.23457
168	1.23457
169	1.30719
170	1.23457
170	1.23457
171	1.34454
171	1.30719
172	1.63265
172	1.38408
173	1.42857
173	1.6129
174	1.74292
174	1.6129
175	1.30612
176	1.38408
177	1.30612
178	1.74292
179	1.38408
180	1.34454
181	1.38408
182	1.42602
183	1.30719
183	1.30719
184	1.64609
184	1.47059
185	1.68067
185	1.34454
186	1.69312
186	1.47059
187	1.69312
187	1.47059
196	1.30719
196	1.30719
197	1.34454
197	1.47059
197	1.30719
197	1.30719
198	1.38408
198	1.47059
198	1.42857
198	1.85185
199	1.30719
199	1.23839
199	1.48148
199	1.38408
199	1.48148
200	1.38408
200	1.5625
200	1.48148
200	1.38408
200	1.48148
201	1.34454
201	1.5625
202	1.38408
202	1.51803
203	1.56863
203	1.51803
204	1.56863
205	1.42602
206	1.38408
207	1.38408
208	1.30719
209	1.5873
210	1.30719
211	1.43369
212	1.26984
212	1.26984
212	1.23457
213	1.23457
213	1.38889
213	1.47059
214	1.30612
214	1.5873
214	1.3468
215	1.30612
215	1.5873
215	1.3468
216	1.26984
217	1.47059
218	1.42857
219	1.68067
220	1.47059
221	1.47059
222	1.47059
223	1.56403
224	1.38408
225	1.42602
226	1.63265
226	1.38889
227	1.30719
227	1.38889
228	1.38408
228	1.38889
229	1.47059
230	1.47059
231	1.30719
232	1.42602
232	1.52381
233	1.52381
233	1.47059
234	1.68067
234	1.38408
235	1.42857
235	1.42857
236	1.51515
236	1.38889
237	1.67189
237	1.38889
238	1.38889
238	1.23457
239	1.30719
239	1.38408
240	1.38408
240	1.56863
241	1.38408
241	1.30719
242	1.63265
242	1.30719
243	1.42857
243	1.30719
244	1.38408
244	1.7094
245	1.38408
245	1.7094
246	1.47059
246	1.74292
247	1.30719
247	1.38889
248	1.38408
248	1.38889
249	1.30719
249	1.38889
250	1.38408
250	1.51803
251	1.51515
251	1.47059
252	1.34454
252	1.47059
253	1.34454
253	1.30612
254	1.77778
254	1.56863
255	1.77778
255	1.56863
256	1.30719
257	1.47059
258	1.23457
259	1.23457
260	1.47059
261	1.34454
262	1.63265
263	1.38408
264	1.51515
265	1.30719
266	1.42857
267	1.23839
268	1.51803
269	1.34454
270	1.38408
271	1.47059
272	1.30719
273	1.38408
274	1.38408
275	1.34454
275	1.30719
276	1.42602
276	1.30719
277	1.51515
277	1.30719
278	1.38408
279	1.38408
280	1.38408
281	1.42602
282	1.74292
283	1.63265
284	1.56863
285	1.26984
286	1.47059
287	1.47059
288	1.27186
288	1.47465
289	1.38408
289	1.68067
289	1.34454
290	1.42602
290	1.48148
290	1.38408
291	1.47059
291	1.34454
291	1.38408
292	1.42602
292	1.34454
292	1.38408
293	1.42857
293	1.38528
294	1.38889
294	1.42857
295	1.48148
295	1.42857
296	1.42602
297	1.30719
298	1.38408
299	1.38408
300	1.51803
301	1.51803
302	1.66667
303	1.38408
304	1.47059
305	1.30719
306	1.34454
307	1.47059
308	1.38408
308	1.38408
309	1.38408
309	1.56863
310	1.42857
310	1.62272
311	1.47059
311	1.26984
