frame	IoU
1	0.127551
2	0.127551
3	0.127551
4	0.127551
5	0.127551
6	0.127551
7	0.111607
8	0.111607
9	0.127551
10	0.127551
11	0.111607
12	0.111607
13	0.111607
14	0.111607
15	0.0976563
16	0.111607
17	0.127551
18	0.127551
19	0.127551
20	0.127551
21	0.127551
22	0.127551
23	0.111607
24	0.127551
25	0.127551
26	0.127551
27	0.111607
28	0.111607
29	0.111607
30	0.0976563
31	0.0976563
32	0.111607
33	0.127551
34	0.127551
35	0.127551
36	0.127551
37	0.127551
38	0.111607
39	0.111607
40	0.111607
41	0.127551
42	0.127551
43	0.127551
44	0.111607
45	0.111607
46	0.0976563
47	0.0976563
48	0.111607
49	0.127551
50	0.127551
51	0.127551
52	0.127551
53	0.127551
54	0.127551
55	0.111607
56	0.127551
57	0.127551
58	0.127551
59	0.111607
60	0.111607
61	0.111607
62	0.0976563
63	0.0976563
64	0.111607
65	0.127551
66	0.127551
67	0.127551
68	0.127551
69	0.127551
70	0.111607
71	0.111607
72	0.111607
73	0.127551
74	0.127551
75	0.111607
76	0.111607
77	0.111607
78	0.0976563
79	0.0976563
80	0.111607
81	0.127551
82	0.127551
83	0.127551
84	0.127551
85	0.127551
86	0.127551
87	0.111607
88	0.127551
89	0.127551
90	0.127551
91	0.111607
92	0.111607
93	0.111607
94	0.111607
95	0.0976563
96	0.111607
97	0.127551
98	0.127551
99	0.127551
100	0.127551
101	0.127551
102	0.111607
103	0.111607
104	0.127551
105	0.127551
106	0.111607
107	0.111607
108	0.111607
109	0.111607
110	0.111607
111	0.0976563
112	0.111607
113	0.127551
114	0.127551
115	0.127551
116	0.127551
117	0.127551
118	0.127551
119	0.111607
120	0.127551
121	0.127551
122	0.127551
123	0.127551
124	0.111607
125	0.111607
126	0.111607
127	0.0976563
128	0.111607
129	0.127551
130	0.127551
131	0.127551
132	0.127551
133	0.127551
134	0.127551
135	0.111607
136	0.111607
137	0.127551
138	0.127551
139	0.111607
140	0.111607
141	0.111607
142	0.111607
143	0.0976563
144	0.127551
145	0.127551
146	0.127551
147	0.127551
148	0.127551
149	0.127551
150	0.127551
151	0.111607
152	0.127551
153	0.127551
154	0.127551
155	0.127551
156	0.111607
157	0.111607
158	0.0976563
159	0.111607
160	0.111607
161	0.127551
162	0.127551
163	0.127551
164	0.127551
165	0.127551
166	0.127551
167	0.111607
168	0.127551
169	0.127551
170	0.127551
171	0.127551
172	0.111607
173	0.111607
174	0.0976563
175	0.0976563
176	0.111607
177	0.127551
178	0.127551
179	0.127551
180	0.127551
181	0.127551
182	0.127551
183	0.111607
184	0.127551
185	0.127551
186	0.127551
187	0.127551
188	0.111607
189	0.111607
190	0.111607
191	0.0976563
192	0.111607
193	0.127551
194	0.127551
195	0.127551
196	0.127551
197	0.127551
198	0.111607
199	0.111607
200	0.127551
201	0.127551
202	0.127551
203	0.127551
204	0.111607
205	0.111607
206	0.0976563
207	0.0976563
208	0.111607
209	0.127551
210	0.127551
211	0.127551
212	0.127551
213	0.127551
214	0.111607
215	0.111607
216	0.127551
217	0.127551
218	0.127551
219	0.127551
220	0.111607
221	0.111607
222	0.0976563
223	0.0976563
224	0.127551
225	0.127551
226	0.127551
227	0.127551
228	0.127551
229	0.127551
230	0.127551
231	0.111607
232	0.111607
233	0.127551
234	0.127551
235	0.127551
236	0.111607
237	0.111607
238	0.111607
239	0.0976563
240	0.127551
241	0.127551
242	0.127551
243	0.127551
244	0.127551
245	0.127551
246	0.127551
247	0.111607
248	0.127551
249	0.127551
250	0.127551
251	0.111607
252	0.111607
253	0.111607
254	0.0976563
255	0.0976563
256	0.111607
257	0.127551
258	0.127551
259	0.127551
260	0.127551
261	0.127551
262	0.127551
263	0.111607
264	0.127551
265	0.127551
266	0.127551
267	0.127551
268	0.111607
269	0.111607
270	0.111607
271	0.0976563
272	0.111607
273	0.127551
274	0.127551
275	0.127551
276	0.127551
277	0.127551
278	0.127551
279	0.111607
280	0.111607
281	0.127551
282	0.127551
283	0.111607
284	0.111607
285	0.111607
286	0.111607
287	0.111607
288	0.127551
289	0.14881
290	0.14881
291	0.14881
292	0.14881
293	0.14881
294	0.14881
295	0.127551
296	0.127551
297	0.127551
298	0.127551
299	0.127551
300	0.111607
301	0.111607
302	0.111607
303	0.0976563
304	0.127551
305	0.127551
306	0.127551
307	0.127551
308	0.127551
309	0.127551
310	0.127551
311	0.111607
312	0.111607
313	0.127551
314	0.127551
315	0.127551
316	0.111607
317	0.111607
318	0.111607
319	0.0976563
320	0.111607
321	0.127551
322	0.127551
323	0.127551
324	0.127551
325	0.127551
326	0.127551
327	0.111607
328	0.111607
329	0.127551
330	0.127551
331	0.127551
332	0.127551
333	0.127551
334	0.127551
335	0.111607
336	0.14881
337	0.14881
338	0.14881
339	0.14881
340	0.14881
341	0.14881
342	0.14881
343	0.130208
344	0.130208
345	0.14881
346	0.14881
347	0.14881
348	0.127551
349	0.127551
350	0.127551
351	0.111607
352	0.111607
353	0.127551
354	0.127551
355	0.127551
356	0.127551
357	0.127551
358	0.127551
359	0.111607
360	0.127551
361	0.127551
362	0.127551
363	0.127551
364	0.111607
365	0.111607
366	0.0976563
367	0.0976563
368	0.0976563
369	0.127551
370	0.127551
371	0.127551
372	0.127551
373	0.127551
374	0.127551
375	0.111607
376	0.111607
377	0.127551
378	0.127551
379	0.127551
380	0.111607
381	0.111607
382	0.0976563
383	0.0976563
384	0.127551
385	0.127551
386	0.127551
387	0.127551
388	0.127551
389	0.127551
390	0.127551
391	0.111607
392	0.127551
393	0.127551
394	0.127551
395	0.127551
396	0.111607
397	0.111607
398	0.111607
399	0.0976563
400	0.111607
401	0.127551
402	0.127551
403	0.127551
404	0.127551
405	0.127551
406	0.111607
407	0.111607
408	0.127551
409	0.127551
410	0.127551
411	0.111607
412	0.111607
413	0.111607
414	0.111607
415	0.0976563
416	0.111607
417	0.127551
418	0.127551
419	0.127551
420	0.127551
421	0.127551
422	0.127551
423	0.111607
424	0.111607
425	0.127551
426	0.127551
427	0.127551
428	0.111607
429	0.111607
430	0.0976563
431	0.0976563
432	0.111607
433	0.127551
434	0.127551
435	0.127551
436	0.127551
437	0.127551
438	0.111607
439	0.111607
440	0.111607
441	0.127551
442	0.127551
443	0.127551
444	0.111607
445	0.111607
446	0.0976563
447	0.0976563
448	0.127551
449	0.127551
450	0.127551
451	0.127551
452	0.127551
453	0.127551
454	0.111607
455	0.111607
456	0.127551
457	0.127551
458	0.127551
459	0.127551
460	0.111607
461	0.111607
462	0.0976563
463	0.111607
464	0.111607
465	0.127551
466	0.127551
467	0.127551
468	0.127551
469	0.127551
470	0.127551
471	0.111607
472	0.127551
473	0.127551
474	0.127551
475	0.111607
476	0.111607
477	0.111607
478	0.0976563
479	0.0976563
480	0.127551
481	0.127551
482	0.127551
483	0.127551
484	0.127551
485	0.127551
486	0.127551
487	0.111607
488	0.111607
489	0.127551
490	0.127551
491	0.111607
492	0.111607
493	0.111607
494	0.0976563
495	0.0976563
496	0.127551
497	0.127551
498	0.127551
499	0.127551
500	0.127551
501	0.127551
502	0.111607
503	0.111607
504	0.127551
505	0.127551
506	0.127551
507	0.111607
508	0.111607
509	0.111607
510	0.111607
511	0.0976563
512	0.111607
513	0.127551
514	0.127551
515	0.127551
516	0.127551
517	0.127551
518	0.127551
519	0.111607
520	0.111607
521	0.127551
522	0.127551
523	0.127551
524	0.111607
525	0.111607
526	0.111607
527	0.0976563
528	0.127551
529	0.127551
530	0.127551
531	0.127551
532	0.127551
533	0.127551
534	0.111607
535	0.111607
536	0.127551
537	0.127551
538	0.127551
539	0.111607
540	0.111607
541	0.111607
542	0.0976563
543	0.0976563
544	0.111607
545	0.127551
546	0.127551
547	0.127551
548	0.127551
549	0.127551
550	0.127551
551	0.111607
552	0.127551
553	0.127551
554	0.127551
555	0.111607
556	0.111607
557	0.111607
558	0.0976563
559	0.0976563
560	0.111607
561	0.127551
562	0.127551
563	0.127551
564	0.127551
565	0.127551
566	0.127551
567	0.111607
568	0.111607
569	0.127551
570	0.127551
571	0.111607
572	0.111607
573	0.111607
574	0.111607
575	0.0976563
576	0.127551
577	0.127551
578	0.127551
579	0.127551
580	0.127551
581	0.127551
582	0.111607
583	0.111607
584	0.127551
585	0.127551
586	0.127551
587	0.127551
588	0.111607
589	0.111607
590	0.0976563
591	0.0976563
592	0.127551
593	0.127551
594	0.127551
595	0.127551
596	0.127551
597	0.127551
598	0.127551
599	0.111607
600	0.111607
601	0.127551
602	0.127551
603	0.111607
604	0.111607
605	0.111607
606	0.111607
607	0.111607
608	0.14881
609	0.14881
610	0.14881
611	0.14881
612	0.14881
613	0.14881
614	0.14881
615	0.127551
616	0.127551
617	0.127551
618	0.127551
619	0.127551
620	0.111607
621	0.111607
622	0.0976563
623	0.0976563
624	0.127551
625	0.127551
626	0.127551
627	0.127551
628	0.127551
629	0.127551
630	0.127551
631	0.111607
632	0.111607
633	0.127551
634	0.127551
635	0.127551
636	0.111607
637	0.111607
638	0.111607
639	0.0976563
640	0.127551
641	0.127551
642	0.127551
643	0.127551
644	0.127551
645	0.127551
646	0.127551
647	0.111607
648	0.127551
649	0.127551
650	0.127551
651	0.111607
652	0.111607
653	0.111607
654	0.111607
655	0.0976563
656	0.127551
657	0.127551
658	0.127551
659	0.127551
660	0.127551
661	0.127551
662	0.111607
663	0.111607
664	0.127551
665	0.127551
666	0.127551
667	0.127551
668	0.111607
669	0.111607
670	0.0976563
671	0.0976563
672	0.127551
673	0.127551
674	0.127551
675	0.127551
676	0.127551
677	0.127551
678	0.127551
679	0.111607
680	0.111607
681	0.127551
682	0.127551
683	0.111607
684	0.111607
685	0.111607
686	0.0976563
687	0.0976563
688	0.111607
689	0.127551
690	0.127551
691	0.127551
692	0.127551
693	0.127551
694	0.111607
695	0.111607
696	0.127551
697	0.127551
698	0.127551
699	0.127551
700	0.111607
701	0.111607
702	0.0976563
703	0.0976563
704	0.127551
705	0.127551
706	0.127551
707	0.127551
708	0.127551
709	0.127551
710	0.127551
711	0.111607
712	0.111607
713	0.127551
714	0.127551
715	0.111607
716	0.111607
717	0.111607
718	0.0976563
719	0.0976563
720	0.127551
721	0.127551
722	0.127551
723	0.127551
724	0.127551
725	0.127551
726	0.127551
727	0.111607
728	0.127551
729	0.127551
730	0.127551
731	0.127551
732	0.127551
733	0.127551
734	0.111607
735	0.130208
736	0.14881
737	0.14881
738	0.14881
739	0.14881
740	0.14881
741	0.14881
742	0.14881
743	0.130208
744	0.130208
745	0.14881
746	0.14881
747	0.127551
748	0.127551
749	0.127551
750	0.127551
751	0.111607
752	0.111607
753	0.127551
754	0.127551
755	0.127551
756	0.127551
757	0.127551
