frame	RelOb	DetObj	TrueDet	FalseDet	NotDet
1123	1	9	2	7	0
1124	1	8	1	7	0
1125	1	4	0	4	1
1126	1	4	2	2	0
1127	1	5	0	5	1
1128	1	6	0	6	1
1129	1	7	0	7	1
1130	1	4	0	4	1
1131	1	5	1	4	0
1132	1	9	1	8	0
1133	1	8	2	6	0
1134	1	4	2	2	0
1135	1	7	1	6	0
1136	1	10	0	10	1
1137	1	6	1	5	0
1138	1	4	1	3	0
1139	1	5	0	5	1
1140	1	6	1	5	0
1141	1	6	0	6	1
1142	1	7	1	6	0
1143	1	9	2	7	0
1144	1	10	2	8	0
1145	1	13	4	9	0
1146	1	8	2	6	0
1147	1	4	0	4	1
1148	1	4	0	4	1
1149	1	3	1	2	0
1150	1	7	0	7	1
1151	1	12	1	11	0
1152	1	10	0	10	1
1153	1	9	0	9	1
1154	1	7	0	7	1
1155	1	9	2	7	0
1156	1	7	2	5	0
1157	1	6	0	6	1
1158	1	9	1	8	0
1159	1	8	2	6	0
1160	1	6	0	6	1
1161	1	8	0	8	1
1162	1	8	2	6	0
1163	1	8	1	7	0
1164	1	7	0	7	1
1165	1	7	1	6	0
1166	1	11	1	10	0
1167	1	11	1	10	0
1168	1	6	0	6	1
1169	1	6	0	6	1
1170	1	6	1	5	0
1171	1	8	2	6	0
1172	1	7	1	6	0
1173	1	8	0	8	1
1174	1	7	1	6	0
1175	1	4	2	2	0
1176	1	5	0	5	1
1177	1	5	0	5	1
1178	1	6	0	6	1
1179	1	5	0	5	1
1180	1	4	2	2	0
1181	1	7	1	6	0
1182	1	8	0	8	1
1183	1	5	1	4	0
1184	1	7	1	6	0
1185	1	11	0	11	1
1186	1	7	1	6	0
1187	1	8	0	8	1
1188	1	10	0	10	1
1189	1	8	0	8	1
1190	1	4	1	3	0
1191	1	5	0	5	1
1192	1	8	3	5	0
1193	1	10	2	8	0
1194	1	8	1	7	0
1195	1	8	0	8	1
1196	1	6	2	4	0
1197	1	8	3	5	0
1198	1	10	5	5	0
1199	1	9	4	5	0
1200	1	6	2	4	0
1201	1	5	1	4	0
1202	1	7	1	6	0
1203	1	6	0	6	1
1204	1	5	1	4	0
1205	1	6	1	5	0
1206	1	8	2	6	0
1207	1	9	1	8	0
1208	1	7	0	7	1
1209	1	8	1	7	0
1210	1	9	3	6	0
1211	1	7	1	6	0
1212	1	6	0	6	1
1213	1	9	1	8	0
1214	1	10	4	6	0
1215	1	8	4	4	0
1216	1	9	3	6	0
1217	1	8	1	7	0
1218	1	7	0	7	1
1219	1	5	1	4	0
1220	1	7	1	6	0
1221	1	9	0	9	1
1222	1	7	1	6	0
1223	1	8	2	6	0
1224	1	6	2	4	0
1225	1	11	1	10	0
1226	1	13	1	12	0
1227	1	8	2	6	0
1228	1	8	0	8	1
1229	1	8	1	7	0
1230	1	7	1	6	0
1231	1	7	1	6	0
1232	1	3	1	2	0
1233	1	5	0	5	1
1234	1	9	0	9	1
1235	1	12	0	12	1
1236	1	7	2	5	0
1237	1	4	1	3	0
1238	1	6	0	6	1
1239	1	6	1	5	0
1240	1	6	1	5	0
1241	1	8	0	8	1
1242	1	4	0	4	1
1243	1	5	0	5	1
1244	1	6	1	5	0
1245	1	7	1	6	0
1246	1	10	0	10	1
1247	1	11	1	10	0
1248	1	8	1	7	0
1249	1	5	1	4	0
1250	1	5	0	5	1
1251	1	6	2	4	0
1252	1	7	0	7	1
1253	1	4	2	2	0
1254	1	4	0	4	1
1255	1	3	0	3	1
1256	1	7	2	5	0
1257	1	8	0	8	1
1258	1	3	2	1	0
1259	1	6	1	5	0
1260	1	9	4	5	0
1261	1	7	3	4	0
1262	1	4	1	3	0
1263	1	5	1	4	0
1264	1	6	2	4	0
1265	1	8	0	8	1
1266	1	7	0	7	1
1267	1	5	0	5	1
1268	1	7	0	7	1
1269	1	10	4	6	0
1270	1	11	6	5	0
1271	1	10	3	7	0
1272	1	8	0	8	1
1273	1	3	0	3	1
1274	1	3	0	3	1
1275	1	4	1	3	0
1276	1	7	1	6	0
1277	1	8	1	7	0
1278	1	6	0	6	1
1279	1	6	1	5	0
1280	1	5	1	4	0
1281	1	6	1	5	0
1282	1	7	1	6	0
1283	1	5	0	5	1
1284	1	5	3	2	0
1285	1	7	0	7	1
1286	1	7	0	7	1
1287	1	7	0	7	1
1288	1	8	3	5	0
1289	1	7	2	5	0
1290	1	7	1	6	0
1291	1	7	0	7	1
1292	1	4	0	4	1
1293	1	3	0	3	1
1294	1	4	1	3	0
1295	1	5	2	3	0
1296	1	6	0	6	1
1297	1	8	0	8	1
1298	1	9	0	9	1
1299	1	8	3	5	0
1300	1	6	1	5	0
1301	1	3	1	2	0
1302	1	5	2	3	0
1303	1	9	3	6	0
1304	1	9	4	5	0
1305	1	5	1	4	0
1306	1	5	1	4	0
1307	1	2	1	1	0
1308	1	6	2	4	0
1309	1	7	2	5	0
1310	1	7	0	7	1
1311	1	9	0	9	1
1312	1	6	0	6	1
1313	1	4	0	4	1
1314	1	10	2	8	0
1315	1	10	1	9	0
1316	1	8	2	6	0
1317	1	6	1	5	0
1318	1	5	1	4	0
1319	1	6	0	6	1
1320	1	10	1	9	0
1321	1	8	1	7	0
1322	1	3	2	1	0
1323	1	4	2	2	0
1324	1	5	1	4	0
1325	1	10	1	9	0
1326	1	14	1	13	0
1327	1	8	0	8	1
1328	1	6	0	6	1
1329	1	7	3	4	0
1330	1	7	0	7	1
1331	1	5	1	4	0
1332	1	5	0	5	1
1333	1	7	0	7	1
1334	1	8	2	6	0
1335	1	6	3	3	0
1336	1	8	2	6	0
1337	1	10	1	9	0
1338	1	7	2	5	0
1339	1	3	2	1	0
1340	1	6	2	4	0
1341	1	7	2	5	0
1342	1	5	1	4	0
1343	1	6	1	5	0
1344	1	8	4	4	0
1345	1	7	2	5	0
1346	1	9	0	9	1
1347	1	8	0	8	1
1348	1	8	0	8	1
1349	1	7	2	5	0
1350	1	4	1	3	0
1351	1	8	3	5	0
1352	1	9	2	7	0
1353	1	11	1	10	0
1354	1	10	0	10	1
1355	1	4	2	2	0
1356	1	4	0	4	1
1357	1	5	0	5	1
1358	1	5	0	5	1
1359	1	3	2	1	0
1360	1	4	2	2	0
1361	1	5	1	4	0
1362	1	7	2	5	0
1363	1	5	2	3	0
1364	1	3	1	2	0
1365	1	3	2	1	0
1366	1	4	2	2	0
1367	1	8	2	6	0
1368	1	6	2	4	0
1369	1	7	1	6	0
1370	1	9	1	8	0
1371	1	7	2	5	0
1372	1	7	1	6	0
1373	1	7	2	5	0
1374	1	6	1	5	0
1375	1	9	1	8	0
1376	1	8	0	8	1
1377	1	8	0	8	1
1378	1	7	1	6	0
1379	1	10	2	8	0
1380	1	11	0	11	1
1381	1	8	1	7	0
1382	1	7	0	7	1
1383	1	4	1	3	0
1384	1	6	0	6	1
1385	1	10	0	10	1
1386	1	10	1	9	0
1387	1	10	0	10	1
1388	1	10	1	9	0
1389	1	6	0	6	1
1390	1	6	0	6	1
1391	1	8	2	6	0
1392	1	5	1	4	0
1393	1	5	1	4	0
1394	1	8	0	8	1
1395	1	5	1	4	0
1396	1	4	1	3	0
1397	1	5	0	5	1
1398	1	4	1	3	0
1399	1	7	0	7	1
1400	1	8	1	7	0
1401	1	6	1	5	0
1402	1	5	2	3	0
1403	1	6	3	3	0
1404	1	7	3	4	0
1405	1	8	1	7	0
1406	1	7	0	7	1
1407	1	6	0	6	1
1408	1	8	2	6	0
1409	1	9	1	8	0
1410	1	9	0	9	1
1411	1	9	0	9	1
1412	1	7	3	4	0
1413	1	5	0	5	1
1414	1	6	0	6	1
1415	1	7	1	6	0
1416	1	6	0	6	1
1417	1	5	1	4	0
1418	1	3	2	1	0
1419	1	6	0	6	1
1420	1	11	0	11	1
1421	1	12	1	11	0
1422	1	9	1	8	0
1423	1	5	0	5	1
1424	1	5	1	4	0
1425	1	8	0	8	1
1426	1	7	0	7	1
1427	1	5	0	5	1
1428	1	5	0	5	1
1429	1	7	0	7	1
1430	1	9	0	9	1
1431	1	9	1	8	0
1432	1	9	0	9	1
1433	1	6	0	6	1
1434	1	5	2	3	0
1435	1	6	2	4	0
1436	1	6	1	5	0
1437	1	6	1	5	0
1438	1	7	0	7	1
1439	1	6	0	6	1
1440	1	8	4	4	0
1441	1	7	3	4	0
1442	1	5	1	4	0
1443	1	6	0	6	1
1444	1	4	2	2	0
1445	1	5	0	5	1
1446	1	4	0	4	1
1447	1	6	0	6	1
1448	1	9	1	8	0
1449	1	7	0	7	1
1450	1	6	2	4	0
1451	1	8	0	8	1
1452	1	8	3	5	0
1453	1	7	3	4	0
1454	1	5	0	5	1
1455	1	7	0	7	1
1456	1	6	0	6	1
1457	1	4	1	3	0
1458	1	5	1	4	0
1459	1	5	0	5	1
1460	1	5	2	3	0
1461	1	6	2	4	0
1462	1	5	1	4	0
1463	1	5	0	5	1
1464	1	6	2	4	0
1465	1	8	1	7	0
1466	1	7	1	6	0
1467	1	5	0	5	1
1468	1	3	0	3	1
1469	1	6	2	4	0
1470	1	5	1	4	0
1471	1	3	0	3	1
1472	1	4	0	4	1
1473	1	4	1	3	0
1474	1	5	1	4	0
1475	1	8	2	6	0
1476	1	6	1	5	0
1477	1	4	0	4	1
1478	1	5	0	5	1
1479	1	7	1	6	0
1480	1	6	0	6	1
1481	1	6	0	6	1
1482	1	6	1	5	0
1483	1	6	1	5	0
1484	1	3	0	3	1
1485	1	6	0	6	1
1486	1	10	1	9	0
1487	1	9	0	9	1
1488	1	8	3	5	0
1489	1	10	3	7	0
1490	1	7	0	7	1
1491	1	8	1	7	0
1492	1	11	1	10	0
1493	1	10	0	10	1
1494	1	4	0	4	1
1495	1	3	1	2	0
1496	1	5	0	5	1
1497	1	4	1	3	0
1498	1	2	0	2	1
1499	1	3	1	2	0
1500	1	3	1	2	0
1501	1	6	0	6	1
1502	1	8	1	7	0
1503	1	7	1	6	0
1504	1	8	3	5	0
1505	1	10	1	9	0
1506	1	8	1	7	0
1507	1	4	1	3	0
1508	1	4	1	3	0
1509	1	5	1	4	0
1510	1	4	0	4	1
1511	1	4	1	3	0
1512	1	5	0	5	1
1513	1	5	0	5	1
1514	1	6	0	6	1
1515	1	8	1	7	0
1516	1	9	0	9	1
1517	1	6	1	5	0
1518	1	3	0	3	1
1519	1	5	1	4	0
1520	1	8	0	8	1
1521	1	7	1	6	0
1522	1	6	0	6	1
1523	1	8	0	8	1
1524	1	6	1	5	0
1525	1	4	1	3	0
1526	1	7	2	5	0
1527	1	10	0	10	1
1528	1	8	0	8	1
1529	1	7	4	3	0
1530	1	7	4	3	0
1531	1	5	2	3	0
1532	1	6	1	5	0
1533	1	4	1	3	0
1534	1	3	0	3	1
1535	1	5	0	5	1
1536	1	5	1	4	0
1537	1	7	3	4	0
1538	1	6	1	5	0
1539	1	5	0	5	1
1540	1	5	1	4	0
1541	1	6	1	5	0
1542	1	6	0	6	1
1543	1	6	0	6	1
1544	1	7	1	6	0
1545	1	8	2	6	0
1546	1	9	1	8	0
1547	1	8	0	8	1
1548	1	6	2	4	0
1549	1	9	2	7	0
1550	1	8	0	8	1
1551	1	4	1	3	0
1552	1	5	0	5	1
1553	1	8	0	8	1
1554	1	10	1	9	0
1555	1	9	2	7	0
1556	1	7	2	5	0
1557	1	4	0	4	1
1558	1	5	0	5	1
1559	1	8	2	6	0
1560	1	9	3	6	0
1561	1	7	1	6	0
1562	1	9	2	7	0
1563	1	8	0	8	1
1564	1	3	0	3	1
1565	1	2	0	2	1
1566	1	3	0	3	1
1567	1	4	3	1	0
1568	1	6	2	4	0
1569	1	8	1	7	0
1570	1	10	2	8	0
1571	1	11	2	9	0
1572	1	8	2	6	0
1573	1	7	3	4	0
1574	1	6	0	6	1
1575	1	4	0	4	1
1576	1	3	1	2	0
1577	1	3	0	3	1
1578	1	3	0	3	1
1579	1	7	1	6	0
1580	1	8	2	6	0
1581	1	7	1	6	0
1582	1	6	1	5	0
1583	1	8	1	7	0
1584	1	10	0	10	1
1585	1	8	2	6	0
1586	1	7	2	5	0
1587	1	8	3	5	0
1588	1	12	3	9	0
1589	1	7	2	5	0
1590	1	3	2	1	0
1591	1	5	1	4	0
1592	1	5	0	5	1
1593	1	6	1	5	0
1594	1	9	1	8	0
1595	1	11	3	8	0
1596	1	11	4	7	0
1597	1	6	2	4	0
1598	1	5	2	3	0
1599	1	6	1	5	0
1600	1	5	0	5	1
1601	1	5	1	4	0
1602	1	5	0	5	1
1603	1	7	1	6	0
1604	1	7	2	5	0
1605	1	7	2	5	0
1606	1	6	1	5	0
1607	1	7	4	3	0
1608	1	11	4	7	0
1609	1	9	3	6	0
1610	1	9	2	7	0
1611	1	8	1	7	0
1612	1	5	1	4	0
1613	1	6	1	5	0
1614	1	6	2	4	0
1615	1	8	2	6	0
1616	1	6	0	6	1
1617	1	2	0	2	1
1618	1	2	0	2	1
1619	1	3	1	2	0
1620	1	5	2	3	0
1621	1	9	0	9	1
1622	1	10	0	10	1
1623	1	7	2	5	0
1624	1	8	4	4	0
1625	1	9	2	7	0
1626	1	10	1	9	0
1627	1	7	0	7	1
1628	1	5	0	5	1
1629	1	6	1	5	0
1630	1	10	2	8	0
1631	1	12	4	8	0
1632	1	11	2	9	0
1633	1	7	0	7	1
1634	1	7	2	5	0
1635	1	7	3	4	0
1636	1	5	0	5	1
1637	1	3	0	3	1
1638	1	5	1	4	0
1639	1	8	2	6	0
1640	1	8	0	8	1
1641	1	9	2	7	0
1642	1	7	2	5	0
1643	1	5	1	4	0
1644	1	6	2	4	0
1645	1	9	0	9	1
1646	1	11	0	11	1
1647	1	6	0	6	1
1648	1	6	1	5	0
1649	1	6	1	5	0
1650	1	7	1	6	0
1651	1	7	1	6	0
1652	1	5	1	4	0
1653	1	8	1	7	0
1654	1	8	4	4	0
1655	1	6	3	3	0
1656	1	5	2	3	0
1657	1	4	0	4	1
1658	1	5	1	4	0
1659	1	9	0	9	1
1660	1	10	0	10	1
1661	1	6	0	6	1
1662	1	6	0	6	1
1663	1	8	1	7	0
1664	1	7	1	6	0
1665	1	4	1	3	0
1666	1	5	0	5	1
1667	1	7	1	6	0
1668	1	8	1	7	0
1669	1	10	2	8	0
1670	1	9	1	8	0
1671	1	6	0	6	1
1672	1	3	1	2	0
1673	1	8	1	7	0
1674	1	10	1	9	0
1675	1	8	1	7	0
1676	1	6	1	5	0
1677	1	4	1	3	0
1678	1	3	1	2	0
1679	1	6	0	6	1
1680	1	6	1	5	0
1681	1	4	1	3	0
1682	1	5	2	3	0
1683	1	7	3	4	0
1684	1	9	2	7	0
1685	1	11	1	10	0
1686	1	12	1	11	0
1687	1	9	0	9	1
1688	1	9	1	8	0
1689	1	14	1	13	0
1690	1	11	1	10	0
1691	1	4	2	2	0
1692	1	5	0	5	1
1693	1	5	0	5	1
1694	1	4	0	4	1
1695	1	3	0	3	1
1696	1	3	1	2	0
1697	1	7	3	4	0
1698	1	9	2	7	0
1699	1	7	3	4	0
1700	1	10	1	9	0
1701	1	9	0	9	1
1702	1	6	1	5	0
1703	1	5	0	5	1
1704	1	3	1	2	0
1705	1	6	0	6	1
1706	1	7	3	4	0
1707	1	4	1	3	0
1708	1	5	4	1	0
1709	1	3	2	1	0
1710	1	3	1	2	0
1711	1	3	0	3	1
1712	1	5	0	5	1
1713	1	8	1	7	0
1714	1	7	1	6	0
1715	1	4	0	4	1
1716	1	4	2	2	0
1717	1	5	1	4	0
1718	1	5	1	4	0
1719	1	7	0	7	1
1720	1	7	2	5	0
1721	1	7	1	6	0
1722	1	9	0	9	1
1723	1	7	2	5	0
1724	1	8	2	6	0
1725	1	7	1	6	0
1726	1	4	1	3	0
1727	1	5	0	5	1
1728	1	6	0	6	1
1729	1	8	1	7	0
1730	1	6	1	5	0
1731	1	5	2	3	0
1732	1	10	0	10	1
1733	1	13	0	13	1
1734	1	8	1	7	0
1735	1	5	1	4	0
1736	1	6	1	5	0
1737	1	7	0	7	1
1738	1	9	1	8	0
1739	1	7	2	5	0
1740	1	7	0	7	1
1741	1	6	1	5	0
1742	1	4	1	3	0
1743	1	5	0	5	1
1744	1	7	1	6	0
1745	1	6	2	4	0
1746	1	7	1	6	0
1747	1	9	4	5	0
1748	1	8	2	6	0
1749	1	7	0	7	1
1750	1	7	1	6	0
1751	1	8	1	7	0
1752	1	7	0	7	1
1753	1	9	0	9	1
1754	1	8	0	8	1
1755	1	6	2	4	0
1756	1	5	2	3	0
1757	1	6	1	5	0
1758	1	8	2	6	0
1759	1	8	1	7	0
1760	1	6	1	5	0
1761	1	6	1	5	0
1762	1	8	1	7	0
1763	1	7	2	5	0
1764	1	9	0	9	1
1765	1	11	0	11	1
1766	1	8	0	8	1
1767	1	8	0	8	1
1768	1	9	0	9	1
1769	1	9	1	8	0
1770	1	9	1	8	0
1771	1	6	0	6	1
1772	1	5	0	5	1
1773	1	6	1	5	0
1774	1	7	0	7	1
1775	1	6	0	6	1
1776	1	3	0	3	1
1777	1	6	1	5	0
1778	1	7	2	5	0
1779	1	6	3	3	0
1780	1	4	0	4	1
1781	1	7	2	5	0
1782	1	7	0	7	1
1783	1	8	2	6	0
1784	1	7	1	6	0
1785	1	5	2	3	0
1786	1	6	1	5	0
1787	1	7	0	7	1
1788	1	9	1	8	0
1789	1	7	1	6	0
1790	1	7	0	7	1
1791	1	4	0	4	1
1792	1	8	1	7	0
1793	1	9	1	8	0
1794	1	9	0	9	1
1795	1	8	2	6	0
1796	1	10	0	10	1
1797	1	13	1	12	0
1798	1	8	0	8	1
1799	1	4	0	4	1
1800	1	4	0	4	1
1801	1	8	1	7	0
1802	1	7	1	6	0
1803	1	6	0	6	1
1804	1	10	1	9	0
1805	1	8	1	7	0
1806	1	5	1	4	0
1807	1	10	1	9	0
1808	1	10	0	10	1
1809	1	8	1	7	0
1810	1	9	3	6	0
1811	1	6	0	6	1
1812	1	5	1	4	0
1813	1	7	0	7	1
1814	1	6	1	5	0
1815	1	9	0	9	1
1816	1	11	0	11	1
1817	1	5	0	5	1
1818	1	3	0	3	1
1819	1	5	0	5	1
1820	1	9	4	5	0
1821	1	8	4	4	0
1822	1	7	1	6	0
1823	1	6	1	5	0
1824	1	4	1	3	0
1825	1	5	3	2	0
1826	1	9	2	7	0
1827	1	9	0	9	1
1828	1	7	0	7	1
1829	1	8	0	8	1
1830	1	7	0	7	1
1831	1	6	1	5	0
1832	1	7	1	6	0
1833	1	6	0	6	1
1834	1	8	1	7	0
1835	1	10	0	10	1
1836	1	8	0	8	1
1837	1	5	1	4	0
1838	1	7	1	6	0
1839	1	5	0	5	1
1840	1	5	0	5	1
1841	1	8	1	7	0
1842	1	6	0	6	1
1843	1	6	1	5	0
1844	1	4	2	2	0
1845	1	5	1	4	0
1846	1	7	0	7	1
1847	1	7	1	6	0
1848	1	7	0	7	1
1849	1	10	2	8	0
1850	1	8	1	7	0
1851	1	4	2	2	0
1852	1	6	1	5	0
1853	1	6	1	5	0
1854	1	4	0	4	1
1855	1	9	1	8	0
1856	1	9	0	9	1
1857	1	8	0	8	1
1858	1	7	1	6	0
1859	1	5	1	4	0
1860	1	10	6	4	0
1861	1	9	5	4	0
1862	1	7	1	6	0
1863	1	7	0	7	1
1864	1	6	2	4	0
1865	1	6	3	3	0
1866	1	6	1	5	0
1867	1	8	1	7	0
1868	1	6	0	6	1
1869	1	5	0	5	1
1870	1	7	0	7	1
1871	1	7	2	5	0
1872	1	7	0	7	1
1873	1	10	0	10	1
1874	1	9	1	8	0
1875	1	6	0	6	1
1876	1	4	1	3	0
1877	1	6	0	6	1
1878	1	7	0	7	1
1879	1	6	1	5	0
1880	1	6	1	5	0
1881	1	7	0	7	1
1882	1	6	1	5	0
1883	1	4	0	4	1
1884	1	6	1	5	0
1885	1	7	1	6	0
1886	1	5	2	3	0
1887	1	6	1	5	0
1888	1	5	1	4	0
1889	1	7	0	7	1
1890	1	6	0	6	1
1891	1	7	2	5	0
1892	1	8	4	4	0
1893	1	8	1	7	0
1894	1	7	1	6	0
1895	1	5	0	5	1
1896	1	6	1	5	0
1897	1	7	3	4	0
1898	1	6	2	4	0
1899	1	4	0	4	1
1900	1	3	1	2	0
1901	1	4	1	3	0
1902	1	7	0	7	1
1903	1	11	0	11	1
1904	1	14	0	14	1
1905	1	13	2	11	0
1906	1	14	3	11	0
1907	1	10	1	9	0
1908	1	5	1	4	0
1909	1	5	2	3	0
1910	1	6	0	6	1
1911	1	7	1	6	0
1912	1	6	3	3	0
1913	1	7	1	6	0
1914	1	13	0	13	1
1915	1	14	0	14	1
1916	1	8	0	8	1
1917	1	2	0	2	1
1918	1	4	1	3	0
1919	1	5	1	4	0
1920	1	7	3	4	0
1921	1	10	7	3	0
1922	1	10	6	4	0
1923	1	8	1	7	0
1924	1	7	0	7	1
1925	1	7	2	5	0
1926	1	6	3	3	0
1927	1	5	2	3	0
1928	1	4	2	2	0
1929	1	5	1	4	0
1930	1	6	1	5	0
1931	1	6	0	6	1
1932	1	4	3	1	0
1933	1	6	2	4	0
1934	1	7	2	5	0
1935	1	6	2	4	0
1936	1	3	1	2	0
1937	1	9	2	7	0
1938	1	13	1	12	0
1939	1	10	0	10	1
1940	1	8	0	8	1
1941	1	10	0	10	1
1942	1	9	0	9	1
1943	1	8	0	8	1
1944	1	9	3	6	0
1945	1	7	1	6	0
1946	1	7	0	7	1
1947	1	10	0	10	1
1948	1	8	1	7	0
1949	1	6	0	6	1
1950	1	6	1	5	0
1951	1	7	3	4	0
1952	1	9	5	4	0
1953	1	9	3	6	0
1954	1	7	0	7	1
1955	1	6	1	5	0
1956	1	7	0	7	1
1957	1	6	1	5	0
1958	1	6	0	6	1
1959	1	9	2	7	0
1960	1	9	3	6	0
1961	1	5	1	4	0
1962	1	3	1	2	0
1963	1	3	0	3	1
1964	1	4	1	3	0
1965	1	6	1	5	0
1966	1	5	2	3	0
1967	1	9	4	5	0
1968	1	7	1	6	0
1969	1	4	1	3	0
1970	1	7	1	6	0
1971	1	7	2	5	0
1972	1	3	1	2	0
1973	1	5	0	5	1
1974	1	6	1	5	0
1975	1	6	2	4	0
1976	1	5	2	3	0
1977	1	4	1	3	0
1978	1	7	2	5	0
1979	1	8	2	6	0
1980	1	5	0	5	1
1981	1	6	1	5	0
1982	1	6	0	6	1
1983	1	5	1	4	0
1984	1	4	1	3	0
1985	1	4	1	3	0
1986	1	7	3	4	0
1987	1	8	3	5	0
1988	1	9	3	6	0
1989	1	9	1	8	0
1990	1	8	0	8	1
1991	1	10	0	10	1
1992	1	11	2	9	0
1993	1	9	2	7	0
1994	1	7	0	7	1
1995	1	9	1	8	0
1996	1	12	1	11	0
1997	1	9	3	6	0
1998	1	4	1	3	0
1999	1	4	1	3	0
2000	1	3	0	3	1
