frame	IoU
8	0.189036
9	0.504096
10	0.336064
11	0.252048
12	0.201638
13	0.201638
14	0.201638
15	0.201638
16	0.151229
17	0.201638
18	0.151229
19	0.151229
20	0.151229
21	0.189036
23	0.189036
24	0.189036
25	0.252048
26	0.189036
27	0.151229
28	0.252048
29	0.252048
31	0.336064
32	0.756144
33	0.336064
34	0.336064
35	0.756144
36	0.756144
37	0.252048
39	0.336064
40	0.336064
41	0.336064
42	0.336064
43	0.336064
44	0.336064
45	0.336064
46	0.336064
47	0.336064
48	0.504096
49	0.378072
51	0.252048
52	0.252048
54	0.336064
55	0.336064
56	0.336064
57	0.336064
58	0.504096
59	0.336064
60	0.378072
62	0.252048
63	0.336064
64	0.336064
65	0.336064
66	0.336064
67	0.336064
68	0.336064
69	0.504096
71	0.336064
72	0.504096
73	0.504096
74	0.252048
75	0.756144
77	0.336064
78	0.336064
79	0.336064
80	0.336064
81	0.336064
82	0.336064
83	0.504096
84	0.189036
85	0.504096
86	0.252048
87	0.336064
88	0.336064
89	0.336064
90	0.336064
91	0.336064
92	0.336064
93	0.504096
94	0.336064
95	0.504096
96	0.504096
97	0.252048
98	0.252048
99	0.378072
100	0.504096
101	0.252048
102	0.252048
103	0.336064
104	0.336064
105	0.504096
106	0.504096
107	0.504096
108	0.252048
109	0.252048
110	0.189036
111	0.336064
112	0.336064
113	0.336064
114	0.336064
115	0.336064
116	0.336064
117	0.504096
118	0.504096
119	0.504096
120	0.252048
121	0.252048
122	0.756144
123	0.504096
124	0.336064
125	0.336064
126	0.336064
127	0.504096
128	0.504096
129	0.336064
130	0.378072
131	0.252048
132	0.336064
133	0.336064
134	0.336064
135	0.504096
136	0.336064
137	0.504096
138	0.756144
139	0.336064
140	0.504096
141	0.504096
142	0.756144
143	0.756144
144	0.504096
145	0.252048
146	0.252048
147	0.189036
148	0.756144
149	0.336064
150	0.504096
151	0.504096
152	0.504096
153	0.336064
154	0.756144
155	0.504096
156	0.756144
157	0.504096
158	0.504096
159	0.252048
160	0.336064
161	0.336064
162	0.756144
163	0.336064
165	0.504096
166	0.504096
167	0.504096
168	0.378072
169	0.504096
170	0.336064
171	0.756144
172	0.504096
173	0.336064
174	0.504096
175	0.504096
176	0.504096
177	0.252048
178	0.336064
179	0.336064
180	0.336064
181	0.336064
182	0.504096
183	0.336064
