frame	IoU
1	0.221453
2	0.221453
3	0.221453
4	0.257857
5	0.592373
6	0.257857
7	0.508744
8	0.882515
9	0.257857
10	0.300244
11	0.300244
12	0.257857
13	0.257857
14	0.384154
15	0.221453
17	0.257857
18	0.257857
19	0.257857
20	0.257857
21	0.257857
22	0.300244
23	0.300244
24	0.300244
25	0.447302
26	0.221453
27	0.221453
28	0.257857
29	0.257857
30	0.257857
31	0.257857
32	0.447302
33	0.508744
34	0.300244
35	0.592373
36	0.508744
37	0.257857
38	0.221453
39	0.221453
41	0.257857
42	0.300244
43	0.257857
44	0.508744
45	0.257857
46	0.300244
47	1.16874
48	0.257857
49	0.221453
50	0.666389
51	0.257857
52	0.508744
53	0.257857
54	0.508744
55	0.447302
56	0.257857
57	0.882515
58	0.300244
59	1.16874
61	0.221453
62	0.221453
63	0.384154
64	0.257857
65	0.257857
67	0.257857
68	0.300244
69	0.257857
70	0.300244
71	0.300244
72	0.257857
73	0.257857
74	0.221453
76	0.257857
77	0.257857
78	0.592373
79	0.257857
80	0.300244
81	0.592373
82	0.300244
83	1.16874
84	1.16874
85	0.221453
86	0.221453
87	0.221453
88	0.257857
89	0.257857
90	0.257857
91	0.257857
92	0.447302
93	0.257857
94	0.300244
95	0.300244
96	0.257857
97	0.257857
99	0.221453
100	0.257857
101	0.257857
103	0.508744
104	0.300244
105	0.257857
106	0.300244
107	0.300244
108	0.592373
109	0.221453
110	0.221453
111	0.666389
112	0.257857
113	0.257857
114	0.257857
115	0.300244
116	0.257857
117	0.447302
118	0.300244
119	0.300244
120	0.257857
121	0.221453
122	0.221453
124	0.257857
125	0.508744
126	0.508744
127	0.257857
128	0.257857
129	0.257857
130	0.300244
131	0.300244
132	0.257857
133	0.221453
134	0.221453
135	0.221453
136	0.447302
137	0.447302
138	0.257857
139	0.257857
140	0.257857
141	0.300244
142	0.592373
143	0.300244
145	0.257857
146	0.221453
147	0.221453
148	0.257857
149	0.257857
150	0.257857
151	0.508744
152	0.257857
153	0.257857
154	0.592373
155	0.300244
156	0.257857
157	0.221453
158	0.221453
159	0.447302
160	0.257857
161	0.257857
162	0.508744
163	0.257857
164	0.257857
165	0.257857
166	0.300244
167	0.300244
168	0.592373
169	0.221453
170	0.221453
171	0.221453
172	0.257857
173	0.508744
174	0.257857
176	0.257857
177	0.257857
178	0.592373
179	0.300244
180	0.257857
181	0.221453
182	0.221453
183	0.221453
184	0.257857
185	0.257857
186	0.447302
187	0.882515
188	0.257857
189	0.257857
190	0.300244
191	0.300244
192	0.257857
193	0.221453
194	0.257857
195	0.384154
196	0.257857
197	0.257857
198	0.300244
199	0.257857
200	0.447302
201	0.300244
202	0.300244
203	0.300244
204	0.257857
205	0.221453
206	0.666389
207	0.221453
208	0.257857
209	0.257857
210	0.257857
211	0.257857
212	0.508744
213	0.592373
214	0.300244
215	0.300244
216	0.508744
217	0.221453
218	0.447302
219	0.221453
220	0.257857
221	0.257857
222	0.257857
223	0.257857
224	0.300244
