frame	IoU
2	0.243865
3	0.278212
4	0.317397
5	0.317397
6	0.278212
7	0.278212
8	0.317397
9	0.317397
10	0.278212
11	0.243865
12	0.243865
13	0.243865
14	0.278212
15	0.317397
16	0.278212
17	0.278212
18	0.278212
19	0.278212
20	0.278212
21	0.243865
22	0.278212
23	0.278212
24	0.278212
25	0.278212
26	0.24764
27	0.317397
28	0.317397
29	0.429992
30	0.36943
31	0.317397
32	0.317397
33	0.317397
34	0.36943
35	0.36943
36	0.317397
37	0.317397
38	0.317397
39	0.317397
40	0.323821
41	0.317397
42	0.317397
43	0.317397
44	0.317397
45	0.36943
46	0.317397
47	0.317397
48	0.317397
49	0.317397
50	0.323821
51	0.278212
52	0.317397
53	0.317397
54	0.317397
55	0.36943
56	0.317397
57	0.317397
58	0.317397
59	0.317397
60	0.278212
61	0.278212
62	0.278212
63	0.317397
64	0.317397
65	0.317397
66	0.317397
67	0.317397
68	0.317397
69	0.317397
70	0.278212
71	0.278212
72	0.278212
73	0.317397
74	0.317397
75	0.317397
76	0.317397
77	0.317397
78	0.317397
79	0.317397
80	0.278212
81	0.278212
82	0.278212
83	0.317397
84	0.317397
85	0.317397
86	0.317397
87	0.317397
88	0.317397
89	0.317397
90	0.278212
91	0.243865
92	0.278212
93	0.317397
94	0.317397
95	0.317397
96	0.317397
97	0.317397
98	0.317397
99	0.317397
100	0.278212
101	0.243865
102	0.278212
103	0.317397
104	0.317397
105	0.317397
106	0.278212
107	0.317397
108	0.317397
109	0.317397
110	0.278212
111	0.243865
112	0.278212
113	0.317397
114	0.317397
115	0.317397
116	0.278212
117	0.317397
118	0.317397
119	0.317397
120	0.278212
121	0.243865
122	0.278212
123	0.317397
124	0.317397
125	0.317397
126	0.278212
127	0.317397
128	0.317397
129	0.317397
130	0.278212
131	0.243865
132	0.278212
133	0.317397
134	0.317397
135	0.317397
136	0.278212
137	0.317397
138	0.317397
139	0.317397
140	0.278212
141	0.243865
142	0.278212
143	0.317397
144	0.317397
145	0.317397
146	0.278212
147	0.317397
148	0.317397
149	0.317397
150	0.278212
151	0.243865
152	0.278212
153	0.317397
154	0.317397
155	0.317397
156	0.278212
157	0.317397
158	0.317397
159	0.317397
160	0.278212
161	0.243865
162	0.278212
163	0.317397
164	0.317397
165	0.317397
166	0.278212
167	0.317397
168	0.317397
169	0.317397
170	0.278212
171	0.243865
172	0.278212
173	0.317397
174	0.317397
175	0.317397
176	0.278212
177	0.317397
178	0.317397
179	0.317397
180	0.278212
181	0.243865
182	0.278212
183	0.317397
184	0.317397
185	0.317397
186	0.278212
187	0.317397
188	0.317397
189	0.317397
190	0.278212
191	0.243865
192	0.278212
193	0.317397
194	0.317397
195	0.317397
196	0.278212
197	0.317397
198	0.317397
199	0.317397
200	0.278212
201	0.243865
202	0.278212
203	0.317397
204	0.317397
205	0.317397
206	0.278212
207	0.317397
208	0.317397
209	0.317397
210	0.278212
211	0.243865
212	0.278212
213	0.317397
214	0.317397
215	0.317397
216	0.278212
217	0.317397
218	0.317397
219	0.317397
220	0.278212
221	0.243865
222	0.278212
223	0.317397
224	0.317397
225	0.317397
226	0.278212
227	0.317397
228	0.317397
229	0.317397
230	0.278212
231	0.243865
232	0.278212
233	0.317397
234	0.317397
235	0.317397
236	0.278212
237	0.317397
238	0.317397
239	0.317397
240	0.278212
241	0.243865
242	0.278212
243	0.317397
244	0.317397
245	0.317397
246	0.278212
247	0.317397
248	0.317397
249	0.317397
250	0.278212
251	0.243865
252	0.278212
253	0.317397
254	0.317397
255	0.317397
256	0.278212
257	0.317397
258	0.317397
259	0.317397
260	0.278212
261	0.243865
262	0.278212
263	0.317397
264	0.317397
265	0.317397
266	0.278212
267	0.317397
268	0.317397
269	0.317397
270	0.278212
271	0.243865
272	0.278212
273	0.317397
274	0.317397
275	0.317397
276	0.278212
277	0.317397
278	0.317397
279	0.317397
280	0.278212
281	0.243865
282	0.278212
283	0.317397
284	0.317397
285	0.317397
286	0.278212
287	0.317397
