frame	IoU
10	1.02564
11	1.11111
13	1.05263
15	1.02564
17	1
17	1
18	1.05263
19	1
19	1.02564
19	1.07962
19	1
20	1.05263
20	1.07962
20	1
20	1.05263
21	1.07962
21	0.97561
21	1.07962
21	1.05263
22	1
22	1.05263
22	1.02564
22	1.07962
23	1.05263
23	1.05263
23	1.02564
23	1.07962
24	1.05194
24	1.05263
25	1.08108
25	1.05263
26	1.05263
26	1.02564
27	1.1088
27	1.02564
28	1.05263
29	1.08108
30	1.02564
31	1.05194
32	1.05263
33	1.07962
33	1.05263
34	1.02564
34	1.02564
35	1.05263
35	1.10803
36	1.07962
36	1.10803
37	1.10803
37	1.10803
38	1.02564
38	1.10803
39	1.02564
39	1.10803
40	1.02564
41	1.10803
42	1.07962
43	1.02564
44	1.05263
45	1.02564
46	1.02564
47	1.02564
48	1.02564
49	1.05263
50	1.10803
51	1.07962
52	0.97561
53	1.07962
54	1.02564
55	1.07962
56	1.10803
57	1
58	1.07962
59	1.02564
59	1
60	1.10803
60	1.13798
61	1.02564
61	1.2012
62	1.07962
62	1.05263
63	1
63	1.05263
64	1.07962
64	1.05263
65	1.10803
65	1.07962
66	1.07962
66	1.07962
67	1.02564
68	1.05263
69	1.02564
70	1.02564
71	1.00063
71	1.00063
72	1.05263
72	1.07962
73	1.05263
73	1
74	1.10803
74	1
75	1.13798
76	1.02564
77	1.10803
78	1.02564
78	1.02564
79	1.10803
79	1.1088
80	1
80	1.1088
81	1.07962
82	1.07962
82	21.0526
83	1
83	1.02564
84	1.05263
84	1.02564
85	1.05263
86	1.07962
87	1.07962
87	1.02564
88	1.10803
88	1.02564
89	1.05194
89	1.07962
90	1.07962
90	1.07962
91	1.05263
91	1.02564
92	1.11111
92	1.02564
93	1.07962
93	1.05194
94	1.07962
94	1.05194
95	1.1088
96	1.10803
97	1.05194
98	1.05194
99	1.07962
100	1.05194
101	1.08108
102	1.10803
103	1.07962
104	1.07962
105	1.05194
106	1.10803
107	1
108	1.07962
109	1.10803
110	1.07962
111	1
112	1.10803
113	1.05194
114	1.05263
115	1.10803
116	1
117	1.05263
118	1.07962
118	1.1088
119	1.05194
119	1.10803
120	1.10803
120	1.05194
121	1.05263
121	1.05194
122	1.10803
123	1.1396
124	1.10803
125	1.07962
126	1.05263
127	1.07962
128	1
128	0.97561
129	1.07962
129	1.05194
129	1.05194
130	1.02564
130	1.05263
130	1.05194
131	1.07962
131	1.02564
