frame	RelOb	DetObj	TrueDet	FalseDet	NotDet
930	1	15	0	15	1
931	1	13	0	13	1
932	1	8	0	8	1
933	1	15	0	15	1
934	1	14	0	14	1
935	1	12	0	12	1
936	1	15	0	15	1
937	1	14	1	13	0
938	1	9	1	8	0
939	1	10	0	10	1
940	1	12	0	12	1
941	1	14	0	14	1
942	1	10	0	10	1
943	1	12	0	12	1
944	1	12	1	11	0
945	1	11	0	11	1
946	1	13	1	12	0
947	1	12	0	12	1
948	1	11	0	11	1
949	1	11	0	11	1
950	1	10	0	10	1
951	1	11	1	10	0
952	1	12	0	12	1
953	1	9	0	9	1
954	1	14	0	14	1
955	1	11	0	11	1
956	1	13	0	13	1
957	1	13	0	13	1
958	1	10	0	10	1
959	1	9	0	9	1
960	1	12	0	12	1
961	1	15	0	15	1
962	1	14	1	13	0
963	1	13	0	13	1
964	1	12	1	11	0
965	1	14	0	14	1
966	1	13	0	13	1
967	1	9	0	9	1
968	1	14	0	14	1
969	1	12	0	12	1
970	1	10	0	10	1
971	1	11	0	11	1
972	1	12	0	12	1
973	1	13	0	13	1
974	1	14	0	14	1
975	1	11	1	10	0
976	1	8	0	8	1
977	1	10	0	10	1
978	1	13	0	13	1
979	1	9	0	9	1
980	1	13	0	13	1
981	1	11	0	11	1
982	1	12	0	12	1
983	1	16	0	16	1
984	1	16	1	15	0
985	1	10	1	9	0
986	1	7	0	7	1
987	1	13	0	13	1
988	1	16	1	15	0
989	1	13	1	12	0
990	1	15	0	15	1
991	1	9	0	9	1
992	1	12	0	12	1
993	1	11	0	11	1
994	1	13	1	12	0
995	1	13	0	13	1
996	1	13	1	12	0
997	1	12	0	12	1
998	1	10	1	9	0
999	1	14	0	14	1
1000	1	11	0	11	1
1001	1	12	0	12	1
1002	1	12	1	11	0
1003	1	11	0	11	1
1004	1	8	0	8	1
1005	1	12	0	12	1
1006	1	12	0	12	1
1007	1	12	0	12	1
1008	1	12	1	11	0
1009	1	14	1	13	0
1010	1	13	0	13	1
1011	1	13	0	13	1
1012	1	15	1	14	0
1013	1	13	1	12	0
1014	1	19	1	18	0
1015	1	10	0	10	1
1016	1	14	0	14	1
1017	1	14	0	14	1
1018	1	13	0	13	1
1019	1	10	0	10	1
1020	1	13	0	13	1
1021	1	15	0	15	1
1022	1	13	0	13	1
1023	1	12	0	12	1
1024	1	12	1	11	0
1025	1	11	0	11	1
1026	1	16	0	16	1
1027	1	11	0	11	1
1028	1	12	0	12	1
1029	1	12	1	11	0
1030	1	13	0	13	1
1031	1	14	0	14	1
1032	1	17	1	16	0
1033	1	13	0	13	1
1034	1	15	0	15	1
1035	1	14	0	14	1
1036	1	14	0	14	1
1037	1	7	0	7	1
1038	1	8	0	8	1
1039	1	12	0	12	1
1040	1	15	0	15	1
1041	1	15	1	14	0
1042	1	16	1	15	0
1043	1	16	0	16	1
1044	1	11	0	11	1
1045	1	12	1	11	0
1046	1	15	1	14	0
1047	1	15	0	15	1
1048	1	13	0	13	1
1049	1	11	0	11	1
1050	1	15	0	15	1
1051	1	11	0	11	1
1052	1	9	0	9	1
1053	1	14	0	14	1
1054	1	10	1	9	0
1055	1	14	0	14	1
1056	1	10	0	10	1
1057	1	13	1	12	0
1058	1	6	0	6	1
1059	1	12	1	11	0
1060	1	11	0	11	1
1061	1	15	0	15	1
1062	1	14	1	13	0
1063	1	7	0	7	1
1064	1	8	1	7	0
1065	1	13	0	13	1
1066	1	15	1	14	0
1067	1	12	0	12	1
1068	1	20	1	19	0
1069	1	12	0	12	1
1070	1	11	0	11	1
1071	1	10	1	9	0
1072	1	12	0	12	1
1073	1	12	1	11	0
1074	1	6	0	6	1
1075	1	13	0	13	1
1076	1	12	0	12	1
1077	1	16	1	15	0
1078	1	17	0	17	1
1079	1	14	0	14	1
1080	1	9	1	8	0
1081	1	12	0	12	1
1082	1	13	1	12	0
1083	1	11	0	11	1
1084	1	11	0	11	1
1085	1	15	0	15	1
1086	1	14	1	13	0
1087	1	12	0	12	1
1088	1	12	1	11	0
1089	1	11	1	10	0
1090	1	11	1	10	0
1091	1	13	1	12	0
1092	1	11	0	11	1
1093	1	11	1	10	0
1094	1	14	1	13	0
1095	1	12	0	12	1
1096	1	10	0	10	1
1097	1	13	1	12	0
1098	1	10	1	9	0
1099	1	15	1	14	0
1100	1	10	0	10	1
1101	1	14	1	13	0
1102	1	11	0	11	1
1103	1	12	0	12	1
1104	1	13	0	13	1
1105	1	12	1	11	0
1106	1	11	1	10	0
1107	1	12	0	12	1
1108	1	9	0	9	1
1109	1	16	0	16	1
1110	1	9	0	9	1
1111	1	14	0	14	1
1112	1	12	0	12	1
1113	1	14	1	13	0
1114	1	12	0	12	1
1115	1	10	0	10	1
1116	1	10	1	9	0
1117	1	15	0	15	1
1118	1	12	0	12	1
1119	1	13	0	13	1
1120	1	13	1	12	0
1121	1	9	1	8	0
1122	1	10	1	9	0
1123	1	12	0	12	1
1124	1	11	0	11	1
1125	1	12	0	12	1
1126	1	12	1	11	0
1127	1	13	1	12	0
1128	1	14	0	14	1
1129	1	15	0	15	1
1130	1	14	0	14	1
1131	1	9	1	8	0
1132	1	13	0	13	1
1133	1	10	0	10	1
1134	1	15	1	14	0
1135	1	12	0	12	1
