frame	IoU
1	0.300244
2	0.257857
3	0.257857
4	0.300244
5	0.300244
6	0.300244
7	0.300244
8	0.257857
9	0.300244
10	0.300244
11	0.300244
12	0.300244
13	0.300244
14	0.257857
15	0.257857
16	0.300244
17	0.300244
18	0.300244
19	0.300244
20	0.257857
21	0.300244
22	0.300244
23	0.300244
24	0.300244
25	0.300244
26	0.257857
27	0.257857
28	0.300244
29	0.300244
30	0.300244
31	0.300244
32	0.257857
33	0.300244
34	0.300244
35	0.300244
36	0.300244
37	0.300244
38	0.257857
39	0.257857
40	0.300244
41	0.300244
42	0.300244
43	0.300244
44	0.257857
45	0.300244
46	0.300244
47	0.300244
48	0.300244
49	0.300244
50	0.257857
51	0.257857
52	0.300244
53	0.300244
54	0.300244
55	0.300244
56	0.257857
57	0.300244
58	0.300244
59	0.300244
60	0.300244
61	0.300244
62	0.257857
63	0.257857
64	0.300244
65	0.300244
66	0.300244
67	0.300244
68	0.257857
69	0.300244
70	0.300244
71	0.300244
72	0.300244
73	0.300244
74	0.257857
75	0.257857
76	0.300244
77	0.300244
78	0.300244
79	0.300244
80	0.257857
81	0.300244
82	0.300244
83	0.300244
84	0.300244
85	0.300244
86	0.257857
87	0.257857
88	0.300244
89	0.300244
90	0.300244
91	0.300244
92	0.257857
93	0.300244
94	0.300244
95	0.300244
96	0.300244
97	0.300244
98	0.257857
99	0.257857
100	0.300244
101	0.300244
102	0.300244
103	0.300244
104	0.257857
105	0.300244
106	0.300244
107	0.300244
108	0.300244
109	0.300244
110	0.257857
111	0.257857
112	0.300244
113	0.300244
114	0.300244
115	0.300244
116	0.257857
117	0.300244
118	0.300244
119	0.300244
120	0.300244
121	0.300244
122	0.257857
123	0.257857
124	0.300244
125	0.300244
126	0.300244
127	0.300244
128	0.257857
129	0.300244
130	0.300244
131	0.300244
132	0.300244
133	0.300244
134	0.257857
135	0.257857
136	0.300244
137	0.300244
138	0.300244
139	0.300244
140	0.257857
141	0.300244
142	0.300244
143	0.300244
144	0.300244
145	0.300244
146	0.257857
147	0.257857
148	0.300244
149	0.300244
150	0.300244
151	0.300244
152	0.257857
153	0.300244
154	0.300244
155	0.300244
156	0.300244
157	0.300244
158	0.257857
159	0.257857
160	0.300244
161	0.300244
162	0.300244
163	0.300244
164	0.257857
165	0.300244
166	0.300244
167	0.300244
168	0.300244
169	0.300244
170	0.257857
171	0.257857
172	0.300244
173	0.300244
174	0.300244
175	0.300244
176	0.257857
177	0.300244
178	0.300244
179	0.300244
180	0.300244
181	0.300244
182	0.257857
183	0.257857
184	0.300244
185	0.300244
186	0.300244
187	0.300244
188	0.257857
189	0.300244
190	0.300244
191	0.300244
192	0.300244
193	0.300244
194	0.257857
195	0.257857
196	0.300244
197	0.300244
198	0.300244
199	0.300244
200	0.257857
201	0.300244
202	0.300244
203	0.300244
204	0.300244
205	0.300244
206	0.257857
207	0.257857
208	0.300244
209	0.300244
210	0.300244
211	0.300244
212	0.257857
213	0.300244
214	0.300244
215	0.300244
216	0.300244
217	0.300244
218	0.257857
219	0.257857
220	0.300244
221	0.300244
222	0.300244
223	0.300244
224	0.257857
225	0.300244
226	0.300244
227	0.300244
228	0.300244
229	0.300244
230	0.257857
231	0.257857
232	0.300244
233	0.300244
234	0.300244
235	0.300244
236	0.257857
237	0.300244
238	0.300244
239	0.300244
240	0.300244
241	0.300244
242	0.257857
243	0.257857
244	0.300244
245	0.300244
246	0.300244
247	0.300244
248	0.257857
249	0.300244
250	0.300244
251	0.300244
252	0.300244
253	0.300244
254	0.257857
255	0.257857
256	0.300244
257	0.300244
258	0.300244
259	0.300244
260	0.257857
261	0.300244
262	0.300244
263	0.300244
264	0.300244
265	0.300244
266	0.257857
267	0.257857
268	0.300244
269	0.300244
270	0.300244
271	0.300244
272	0.257857
273	0.300244
274	0.300244
275	0.300244
276	0.300244
277	0.300244
278	0.257857
279	0.257857
280	0.300244
281	0.300244
282	0.300244
283	0.300244
284	0.257857
285	0.300244
286	0.300244
287	0.300244
288	0.300244
289	0.300244
290	0.300244
291	0.308582
292	0.300244
293	0.300244
294	0.300244
295	0.300244
296	0.300244
297	0.300244
298	0.257857
299	0.300244
300	0.300244
301	0.300244
302	0.300244
303	0.257857
304	0.257857
305	0.300244
306	0.300244
307	0.300244
308	0.300244
309	0.300244
310	0.257857
311	0.300244
312	0.300244
313	0.300244
314	0.300244
315	0.257857
316	0.257857
317	0.300244
318	0.300244
319	0.300244
320	0.300244
321	0.300244
322	0.257857
323	0.300244
324	0.300244
325	0.300244
326	0.300244
327	0.257857
328	0.257857
329	0.300244
330	0.300244
331	0.300244
332	0.300244
333	0.300244
334	0.257857
335	0.300244
336	0.300244
337	0.300244
338	0.300244
339	0.300244
340	0.308582
341	0.359308
342	0.359308
343	0.300244
344	0.300244
345	0.300244
346	0.257857
347	0.300244
348	0.300244
349	0.300244
350	0.300244
351	0.300244
352	0.257857
353	0.300244
354	0.300244
355	0.257857
356	0.300244
357	0.300244
358	0.257857
359	0.300244
360	0.300244
361	0.300244
362	0.300244
363	0.300244
364	0.257857
365	0.300244
366	0.300244
367	0.257857
368	0.300244
369	0.300244
370	0.257857
371	0.300244
372	0.300244
373	0.300244
374	0.300244
375	0.300244
376	0.257857
377	0.300244
378	0.300244
379	0.257857
380	0.300244
381	0.300244
382	0.257857
383	0.300244
384	0.300244
385	0.300244
386	0.300244
387	0.300244
388	0.257857
389	0.300244
390	0.300244
391	0.257857
392	0.300244
393	0.300244
394	0.257857
395	0.300244
396	0.300244
397	0.300244
398	0.300244
399	0.300244
400	0.257857
401	0.300244
402	0.300244
403	0.257857
404	0.300244
405	0.300244
406	0.257857
407	0.300244
408	0.300244
409	0.300244
410	0.300244
411	0.300244
412	0.257857
413	0.300244
414	0.300244
415	0.257857
416	0.300244
417	0.300244
418	0.257857
419	0.300244
420	0.300244
421	0.300244
422	0.300244
423	0.300244
424	0.257857
425	0.300244
426	0.300244
427	0.257857
428	0.300244
429	0.300244
430	0.257857
431	0.300244
432	0.300244
433	0.300244
