frame	IoU
1	0.367309
2	0.823045
2	2.77778
3	0.367309
4	0.3367
5	0.367309
6	0.367309
7	0.367309
8	0.444444
9	0.367309
10	0.367309
11	0.37037
12	0.40404
13	0.367309
14	0.3367
15	0.3367
16	0.3367
17	0.444444
18	0.40404
19	0.367309
20	0.367309
21	0.37037
22	0.444444
23	0.493827
24	0.367309
25	0.40404
26	0.3367
27	0.40404
28	0.3367
29	0.617284
30	0.367309
31	0.3367
32	0.3367
33	0.3367
34	0.3367
35	0.3367
36	0.493827
37	0.367309
38	0.3367
39	0.50505
40	0.37037
41	0.40404
42	0.40404
43	0.40404
44	0.448934
45	0.3367
46	0.367309
47	0.888889
48	0.40404
49	0.37037
50	0.367309
51	0.3367
52	0.367309
53	0.37037
54	0.367309
55	0.444444
56	0.367309
57	0.3367
58	0.367309
59	0.3367
60	0.40404
61	0.40404
62	0.3367
63	1.11111
63	0.888889
64	0.367309
65	0.37037
66	0.367309
67	0.367309
68	0.448934
69	0.3367
70	0.3367
71	0.3367
72	0.367309
73	0.367309
74	0.308642
75	0.367309
76	0.367309
77	0.40404
78	0.40404
79	0.444444
80	0.448934
81	0.3367
82	0.37037
83	0.444444
84	0.367309
85	0.367309
86	0.367309
87	0.367309
88	0.448934
89	0.40404
90	0.40404
91	0.37037
92	0.40404
93	0.367309
94	0.37037
95	0.40404
96	0.40404
97	0.367309
98	0.367309
99	0.444444
100	0.444444
101	0.367309
102	0.367309
103	0.367309
104	0.3367
105	0.367309
106	0.3367
107	0.40404
108	0.367309
109	0.3367
110	0.40404
111	0.367309
112	0.367309
113	0.367309
114	0.444444
115	0.40404
116	0.3367
117	0.40404
118	0.367309
119	1.11111
119	0.888889
120	0.448934
121	0.367309
122	0.3367
123	0.40404
124	0.40404
125	0.37037
126	0.493827
127	0.444444
128	0.37037
129	0.444444
130	0.367309
131	0.3367
132	0.444444
133	0.40404
134	0.367309
135	0.367309
136	0.367309
137	0.3367
138	0.40404
139	0.448934
140	0.3367
141	0.448934
142	0.40404
143	0.40404
144	0.367309
145	0.3367
146	0.367309
147	0.3367
148	0.40404
149	0.40404
150	0.367309
151	0.367309
152	0.3367
153	0.40404
154	0.448934
155	0.3367
