frame	RelOb	DetObj	TrueDet	FalseDet	NotDet
116	1	2	2	0	0
117	1	1	1	0	0
118	1	1	1	0	0
119	1	1	1	0	0
120	1	2	2	0	0
121	1	4	3	1	0
122	1	4	3	1	0
123	1	3	2	1	0
124	1	4	2	2	0
125	1	4	2	2	0
126	1	3	2	1	0
127	1	2	2	0	0
128	1	2	1	1	0
129	1	3	1	2	0
130	1	2	2	0	0
131	1	2	2	0	0
132	1	3	2	1	0
133	1	3	3	0	0
134	1	4	2	2	0
135	1	5	3	2	0
136	1	7	3	4	0
137	1	5	2	3	0
138	1	3	2	1	0
139	1	2	1	1	0
140	1	2	1	1	0
141	1	3	2	1	0
142	1	3	2	1	0
143	1	2	2	0	0
144	1	3	2	1	0
145	1	3	2	1	0
146	1	3	2	1	0
147	1	2	2	0	0
148	1	3	2	1	0
149	1	4	2	2	0
150	1	3	2	1	0
151	1	2	2	0	0
152	1	2	2	0	0
153	1	2	2	0	0
154	1	3	2	1	0
155	1	2	1	1	0
156	1	1	1	0	0
157	1	1	1	0	0
158	1	2	2	0	0
159	1	3	2	1	0
160	1	4	2	2	0
161	1	3	2	1	0
162	1	3	2	1	0
163	1	2	1	1	0
164	1	2	1	1	0
165	1	3	2	1	0
166	1	3	2	1	0
167	1	2	2	0	0
168	1	2	2	0	0
169	1	2	2	0	0
170	1	1	1	0	0
171	1	2	1	1	0
172	1	3	2	1	0
173	1	3	1	2	0
174	1	3	2	1	0
175	1	2	2	0	0
176	1	2	2	0	0
177	1	3	2	1	0
178	1	3	2	1	0
179	1	2	2	0	0
180	1	1	1	0	0
181	1	4	2	2	0
182	1	5	3	2	0
183	1	4	3	1	0
184	1	3	3	0	0
185	1	3	1	2	0
186	1	3	2	1	0
187	1	2	2	0	0
188	1	2	2	0	0
189	1	3	2	1	0
190	1	3	2	1	0
191	1	2	2	0	0
192	1	2	2	0	0
193	1	1	1	0	0
194	1	1	1	0	0
195	1	1	1	0	0
196	1	2	2	0	0
197	1	4	3	1	0
198	1	4	3	1	0
199	1	3	2	1	0
200	1	3	3	0	0
201	1	2	2	0	0
202	1	2	1	1	0
203	1	2	2	0	0
204	1	2	2	0	0
205	1	2	2	0	0
206	1	2	2	0	0
207	1	3	3	0	0
208	1	3	3	0	0
209	1	3	3	0	0
210	1	2	2	0	0
211	1	2	2	0	0
212	1	2	2	0	0
213	1	3	2	1	0
214	1	3	2	1	0
215	1	2	2	0	0
216	1	2	2	0	0
217	1	2	1	1	0
218	1	2	1	1	0
219	1	4	2	2	0
220	1	4	3	1	0
221	1	5	3	2	0
222	1	5	2	3	0
223	1	4	2	2	0
224	1	3	2	1	0
225	1	3	2	1	0
226	1	4	2	2	0
227	1	3	2	1	0
228	1	2	2	0	0
229	1	2	2	0	0
230	1	2	2	0	0
231	1	3	2	1	0
232	1	3	2	1	0
233	1	3	3	0	0
234	1	3	3	0	0
235	1	2	1	1	0
236	1	3	1	2	0
237	1	4	2	2	0
238	1	3	3	0	0
239	1	3	3	0	0
240	1	2	2	0	0
241	1	2	2	0	0
242	1	2	2	0	0
243	1	2	2	0	0
244	1	4	2	2	0
245	1	5	2	3	0
246	1	3	2	1	0
247	1	2	2	0	0
248	1	1	1	0	0
249	1	2	1	1	0
250	1	3	2	1	0
251	1	3	2	1	0
252	1	3	3	0	0
253	1	5	3	2	0
254	1	4	2	2	0
255	1	3	1	2	0
256	1	3	1	2	0
257	1	1	1	0	0
258	1	1	1	0	0
259	1	2	1	1	0
260	1	3	2	1	0
261	1	4	3	1	0
262	1	4	4	0	0
263	1	2	2	0	0
264	1	3	2	1	0
265	1	4	2	2	0
266	1	3	2	1	0
267	1	3	2	1	0
268	1	3	2	1	0
269	1	2	2	0	0
270	1	2	2	0	0
271	1	3	1	2	0
272	1	4	1	3	0
273	1	4	2	2	0
274	1	3	2	1	0
275	1	2	2	0	0
276	1	2	2	0	0
277	1	3	2	1	0
278	1	3	2	1	0
279	1	1	1	0	0
280	1	2	2	0	0
281	1	2	1	1	0
282	1	2	2	0	0
283	1	2	2	0	0
284	1	2	2	0	0
285	1	3	2	1	0
286	1	3	3	0	0
287	1	3	2	1	0
288	1	3	2	1	0
289	1	2	2	0	0
290	1	2	2	0	0
291	1	2	2	0	0
292	1	2	2	0	0
293	1	2	2	0	0
294	1	2	2	0	0
295	1	4	2	2	0
296	1	4	2	2	0
297	1	2	2	0	0
298	1	2	2	0	0
299	1	2	2	0	0
300	1	2	2	0	0
301	1	3	2	1	0
302	1	3	2	1	0
303	1	2	1	1	0
304	1	3	1	2	0
305	1	4	1	3	0
306	1	3	1	2	0
307	1	1	1	0	0
308	1	3	2	1	0
309	1	4	2	2	0
310	1	4	2	2	0
311	1	2	2	0	0
312	1	2	2	0	0
313	1	3	2	1	0
314	1	3	2	1	0
315	1	2	2	0	0
316	1	2	2	0	0
317	1	2	1	1	0
318	1	2	2	0	0
319	1	4	3	1	0
320	1	4	3	1	0
321	1	2	2	0	0
322	1	2	2	0	0
323	1	2	2	0	0
324	1	2	2	0	0
325	1	4	3	1	0
326	1	5	3	2	0
327	1	4	2	2	0
328	1	4	3	1	0
329	1	3	1	2	0
330	1	2	1	1	0
331	1	3	2	1	0
332	1	6	2	4	0
333	1	6	2	4	0
334	1	2	2	0	0
335	1	2	1	1	0
336	1	2	1	1	0
337	1	2	1	1	0
338	1	4	2	2	0
339	1	4	3	1	0
340	1	3	3	0	0
341	1	2	2	0	0
342	1	3	3	0	0
343	1	4	3	1	0
344	1	4	3	1	0
345	1	4	2	2	0
346	1	4	3	1	0
347	1	2	2	0	0
348	1	2	2	0	0
349	1	2	2	0	0
350	1	2	2	0	0
351	1	2	2	0	0
352	1	2	2	0	0
353	1	2	1	1	0
354	1	2	2	0	0
355	1	2	1	1	0
356	1	3	2	1	0
357	1	2	2	0	0
358	1	2	2	0	0
359	1	2	2	0	0
360	1	2	2	0	0
361	1	2	2	0	0
362	1	2	2	0	0
363	1	2	2	0	0
364	1	3	2	1	0
365	1	5	2	3	0
366	1	4	2	2	0
367	1	2	2	0	0
368	1	1	1	0	0
369	1	2	2	0	0
370	1	2	2	0	0
371	1	6	3	3	0
372	1	6	2	4	0
373	1	3	3	0	0
374	1	2	2	0	0
375	1	2	2	0	0
376	1	1	1	0	0
377	1	2	2	0	0
378	1	2	2	0	0
379	1	2	2	0	0
380	1	2	2	0	0
381	1	2	2	0	0
382	1	2	2	0	0
383	1	2	2	0	0
384	1	2	2	0	0
385	1	1	1	0	0
386	1	1	1	0	0
387	1	2	2	0	0
388	1	3	3	0	0
389	1	3	3	0	0
390	1	3	3	0	0
391	1	3	3	0	0
392	1	4	3	1	0
393	1	3	2	1	0
394	1	1	1	0	0
395	1	3	2	1	0
396	1	5	1	4	0
397	1	4	3	1	0
398	1	3	3	0	0
399	1	4	2	2	0
400	1	5	2	3	0
401	1	3	2	1	0
402	1	2	2	0	0
403	1	3	2	1	0
404	1	3	2	1	0
405	1	3	2	1	0
406	1	3	2	1	0
407	1	2	2	0	0
408	1	2	2	0	0
409	1	1	1	0	0
410	1	2	2	0	0
411	1	2	2	0	0
412	1	2	2	0	0
413	1	2	1	1	0
414	1	3	2	1	0
415	1	3	3	0	0
416	1	3	3	0	0
417	1	4	3	1	0
418	1	3	2	1	0
419	1	1	1	0	0
420	1	1	1	0	0
421	1	1	1	0	0
422	1	2	2	0	0
423	1	3	2	1	0
424	1	3	2	1	0
425	1	4	2	2	0
426	1	3	2	1	0
427	1	2	2	0	0
428	1	2	2	0	0
429	1	2	2	0	0
430	1	2	2	0	0
431	1	2	2	0	0
432	1	2	2	0	0
433	1	3	2	1	0
434	1	4	2	2	0
435	1	3	1	2	0
436	1	2	1	1	0
437	1	1	1	0	0
438	1	2	2	0	0
439	1	2	2	0	0
440	1	2	2	0	0
441	1	4	2	2	0
442	1	5	2	3	0
443	1	3	2	1	0
444	1	3	2	1	0
445	1	3	2	1	0
446	1	2	2	0	0
447	1	2	2	0	0
448	1	4	2	2	0
449	1	4	2	2	0
450	1	2	2	0	0
451	1	2	2	0	0
452	1	2	2	0	0
453	1	3	2	1	0
454	1	3	2	1	0
455	1	1	1	0	0
456	1	2	2	0	0
457	1	3	3	0	0
458	1	3	3	0	0
459	1	2	2	0	0
460	1	2	2	0	0
461	1	1	1	0	0
462	1	1	1	0	0
463	1	1	1	0	0
464	1	1	1	0	0
465	1	1	1	0	0
466	1	2	2	0	0
467	1	3	2	1	0
468	1	3	2	1	0
469	1	2	2	0	0
470	1	3	2	1	0
471	1	3	2	1	0
472	1	2	2	0	0
473	1	2	2	0	0
474	1	2	2	0	0
475	1	3	2	1	0
476	1	3	2	1	0
477	1	4	2	2	0
478	1	5	2	3	0
479	1	4	2	2	0
480	1	2	2	0	0
481	1	2	2	0	0
482	1	2	2	0	0
483	1	2	2	0	0
484	1	2	2	0	0
485	1	1	1	0	0
486	1	1	1	0	0
487	1	4	1	3	0
488	1	4	2	2	0
489	1	3	3	0	0
490	1	4	3	1	0
491	1	6	3	3	0
492	1	4	2	2	0
493	1	2	2	0	0
494	1	2	2	0	0
495	1	3	2	1	0
496	1	3	1	2	0
497	1	3	3	0	0
498	1	3	2	1	0
499	1	3	2	1	0
500	1	3	2	1	0
501	1	4	2	2	0
502	1	4	2	2	0
503	1	2	2	0	0
504	1	1	1	0	0
505	1	1	1	0	0
506	1	1	1	0	0
507	1	1	1	0	0
508	1	1	1	0	0
509	1	4	2	2	0
510	1	4	2	2	0
511	1	4	3	1	0
512	1	4	3	1	0
513	1	2	2	0	0
514	1	2	2	0	0
515	1	2	2	0	0
516	1	2	2	0	0
517	1	2	2	0	0
518	1	3	3	0	0
519	1	3	3	0	0
520	1	2	2	0	0
521	1	2	2	0	0
522	1	2	2	0	0
523	1	2	2	0	0
524	1	2	2	0	0
525	1	2	2	0	0
526	1	2	2	0	0
527	1	2	2	0	0
528	1	2	2	0	0
529	1	3	1	2	0
530	1	5	2	3	0
531	1	4	2	2	0
532	1	2	2	0	0
533	1	2	2	0	0
534	1	2	2	0	0
535	1	2	2	0	0
536	1	2	2	0	0
537	1	2	2	0	0
538	1	3	2	1	0
539	1	4	3	1	0
540	1	5	3	2	0
541	1	5	2	3	0
542	1	3	2	1	0
543	1	3	2	1	0
544	1	2	2	0	0
545	1	2	2	0	0
546	1	2	2	0	0
547	1	2	2	0	0
548	1	3	2	1	0
549	1	4	2	2	0
550	1	3	2	1	0
551	1	4	2	2	0
552	1	4	2	2	0
553	1	2	2	0	0
554	1	3	2	1	0
555	1	3	3	0	0
556	1	5	3	2	0
557	1	4	2	2	0
558	1	3	3	0	0
559	1	5	3	2	0
560	1	5	4	1	0
561	1	3	2	1	0
562	1	4	2	2	0
563	1	3	2	1	0
564	1	3	2	1	0
565	1	3	2	1	0
566	1	2	2	0	0
567	1	5	3	2	0
568	1	5	3	2	0
569	1	4	2	2	0
570	1	4	2	2	0
571	1	2	2	0	0
572	1	3	2	1	0
573	1	3	2	1	0
574	1	5	2	3	0
575	1	7	2	5	0
576	1	4	1	3	0
577	1	3	2	1	0
578	1	3	2	1	0
579	1	1	1	0	0
580	1	3	1	2	0
581	1	5	2	3	0
582	1	3	2	1	0
583	1	3	2	1	0
584	1	3	2	1	0
585	1	2	2	0	0
586	1	3	1	2	0
587	1	3	1	2	0
588	1	1	1	0	0
589	1	2	1	1	0
590	1	3	2	1	0
591	1	5	3	2	0
592	1	4	3	1	0
593	1	4	3	1	0
594	1	3	2	1	0
595	1	3	2	1	0
596	1	4	2	2	0
597	1	3	2	1	0
598	1	2	2	0	0
599	1	2	2	0	0
600	1	3	2	1	0
601	1	3	2	1	0
602	1	2	2	0	0
603	1	3	1	2	0
604	1	3	2	1	0
605	1	3	2	1	0
606	1	4	2	2	0
607	1	3	2	1	0
608	1	1	1	0	0
609	1	2	2	0	0
610	1	3	3	0	0
611	1	4	3	1	0
612	1	5	3	2	0
613	1	3	2	1	0
614	1	4	2	2	0
615	1	3	2	1	0
616	1	1	1	0	0
617	1	2	1	1	0
618	1	3	3	0	0
619	1	3	3	0	0
620	1	2	2	0	0
621	1	2	2	0	0
622	1	3	1	2	0
623	1	4	1	3	0
624	1	2	1	1	0
625	1	3	2	1	0
626	1	3	2	1	0
627	1	3	2	1	0
628	1	3	2	1	0
629	1	3	3	0	0
630	1	3	3	0	0
631	1	2	2	0	0
632	1	2	2	0	0
633	1	2	2	0	0
634	1	2	1	1	0
635	1	3	1	2	0
636	1	2	1	1	0
637	1	3	2	1	0
638	1	3	2	1	0
639	1	3	1	2	0
640	1	3	3	0	0
641	1	4	3	1	0
642	1	3	1	2	0
643	1	2	1	1	0
644	1	1	1	0	0
645	1	3	2	1	0
646	1	3	2	1	0
647	1	3	3	0	0
648	1	4	3	1	0
649	1	4	3	1	0
650	1	3	3	0	0
651	1	2	2	0	0
652	1	2	2	0	0
653	1	3	2	1	0
654	1	3	2	1	0
655	1	5	2	3	0
656	1	5	1	4	0
657	1	1	1	0	0
658	1	1	1	0	0
659	1	2	2	0	0
660	1	3	2	1	0
661	1	4	4	0	0
662	1	5	3	2	0
663	1	3	3	0	0
664	1	3	2	1	0
665	1	3	2	1	0
666	1	3	2	1	0
667	1	4	2	2	0
668	1	3	2	1	0
669	1	2	2	0	0
670	1	4	2	2	0
671	1	4	3	1	0
672	1	3	3	0	0
673	1	2	2	0	0
674	1	2	2	0	0
675	1	1	1	0	0
676	1	2	2	0	0
677	1	3	2	1	0
678	1	3	2	1	0
679	1	2	2	0	0
680	1	2	2	0	0
681	1	2	2	0	0
682	1	4	2	2	0
683	1	5	3	2	0
684	1	3	3	0	0
685	1	2	2	0	0
686	1	4	3	1	0
687	1	4	3	1	0
688	1	3	3	0	0
689	1	2	2	0	0
690	1	2	2	0	0
691	1	2	2	0	0
692	1	2	2	0	0
693	1	2	2	0	0
694	1	1	1	0	0
695	1	1	1	0	0
696	1	2	2	0	0
697	1	3	3	0	0
698	1	3	3	0	0
699	1	1	1	0	0
700	1	1	1	0	0
701	1	1	1	0	0
702	1	1	1	0	0
703	1	1	1	0	0
704	1	2	2	0	0
705	1	2	2	0	0
706	1	3	3	0	0
707	1	3	3	0	0
708	1	2	2	0	0
709	1	2	2	0	0
710	1	1	1	0	0
711	1	2	2	0	0
712	1	2	1	1	0
713	1	3	3	0	0
714	1	3	2	1	0
715	1	4	2	2	0
716	1	5	2	3	0
717	1	5	2	3	0
718	1	4	2	2	0
719	1	2	2	0	0
720	1	3	2	1	0
721	1	3	1	2	0
722	1	3	2	1	0
723	1	3	2	1	0
724	1	2	2	0	0
725	1	2	2	0	0
726	1	2	2	0	0
727	1	2	2	0	0
728	1	2	2	0	0
729	1	2	2	0	0
730	1	3	2	1	0
731	1	3	2	1	0
732	1	1	1	0	0
733	1	1	1	0	0
734	1	1	1	0	0
735	1	2	2	0	0
736	1	2	2	0	0
737	1	5	2	3	0
738	1	5	2	3	0
739	1	2	2	0	0
740	1	3	3	0	0
741	1	3	3	0	0
742	1	2	2	0	0
743	1	2	2	0	0
744	1	2	2	0	0
745	1	3	2	1	0
746	1	3	2	1	0
747	1	2	2	0	0
748	1	2	2	0	0
749	1	2	2	0	0
750	1	2	2	0	0
751	1	2	2	0	0
752	1	2	2	0	0
753	1	2	2	0	0
754	1	2	2	0	0
755	1	2	2	0	0
756	1	2	2	0	0
757	1	2	2	0	0
758	1	1	1	0	0
759	1	1	1	0	0
760	1	1	1	0	0
761	1	2	2	0	0
762	1	2	2	0	0
763	1	2	2	0	0
764	1	4	1	3	0
765	1	4	2	2	0
766	1	3	1	2	0
767	1	3	2	1	0
768	1	3	2	1	0
769	1	3	2	1	0
770	1	3	2	1	0
771	1	2	2	0	0
772	1	2	2	0	0
773	1	3	2	1	0
774	1	3	2	1	0
775	1	2	2	0	0
776	1	3	2	1	0
777	1	3	2	1	0
778	1	4	3	1	0
779	1	4	2	2	0
780	1	3	2	1	0
781	1	2	2	0	0
782	1	2	2	0	0
783	1	2	2	0	0
784	1	2	2	0	0
785	1	3	2	1	0
786	1	3	2	1	0
787	1	4	2	2	0
788	1	3	2	1	0
789	1	4	3	1	0
790	1	5	2	3	0
791	1	3	1	2	0
792	1	2	1	1	0
793	1	4	1	3	0
794	1	3	1	2	0
795	1	2	2	0	0
796	1	2	2	0	0
797	1	2	2	0	0
798	1	1	1	0	0
799	1	3	2	1	0
800	1	6	3	3	0
801	1	5	3	2	0
802	1	2	2	0	0
803	1	1	1	0	0
804	1	1	1	0	0
805	1	1	1	0	0
806	1	1	1	0	0
807	1	2	2	0	0
808	1	4	4	0	0
809	1	5	5	0	0
810	1	4	2	2	0
811	1	3	2	1	0
812	1	3	2	1	0
813	1	4	3	1	0
814	1	4	3	1	0
815	1	2	2	0	0
816	1	2	1	1	0
817	1	2	1	1	0
818	1	4	3	1	0
819	1	3	3	0	0
820	1	2	2	0	0
821	1	2	2	0	0
822	1	2	2	0	0
823	1	1	1	0	0
824	1	1	1	0	0
825	1	2	2	0	0
826	1	3	3	0	0
827	1	5	5	0	0
828	1	5	4	1	0
829	1	3	2	1	0
830	1	2	2	0	0
831	1	2	2	0	0
832	1	3	2	1	0
833	1	4	3	1	0
834	1	5	3	2	0
835	1	5	3	2	0
836	1	1	1	0	0
837	1	3	1	2	0
838	1	3	1	2	0
839	1	2	1	1	0
840	1	4	2	2	0
841	1	3	2	1	0
842	1	3	3	0	0
843	1	4	4	0	0
844	1	5	3	2	0
845	1	4	2	2	0
846	1	2	2	0	0
847	1	2	2	0	0
848	1	2	2	0	0
849	1	2	1	1	0
850	1	2	2	0	0
851	1	5	1	4	0
852	1	5	3	2	0
853	1	3	3	0	0
854	1	2	2	0	0
855	1	2	2	0	0
856	1	3	2	1	0
857	1	2	1	1	0
858	1	2	2	0	0
859	1	2	2	0	0
860	1	2	1	1	0
861	1	2	2	0	0
862	1	2	2	0	0
863	1	3	3	0	0
864	1	3	3	0	0
865	1	4	2	2	0
866	1	5	1	4	0
867	1	4	2	2	0
868	1	2	2	0	0
869	1	1	1	0	0
870	1	1	1	0	0
871	1	2	1	1	0
872	1	2	2	0	0
873	1	2	2	0	0
874	1	2	2	0	0
875	1	2	2	0	0
876	1	3	2	1	0
877	1	5	4	1	0
878	1	4	2	2	0
879	1	2	2	0	0
880	1	2	2	0	0
881	1	3	2	1	0
882	1	3	2	1	0
883	1	1	1	0	0
884	1	1	1	0	0
885	1	1	1	0	0
886	1	1	1	0	0
887	1	3	1	2	0
888	1	3	2	1	0
889	1	2	2	0	0
890	1	2	2	0	0
891	1	2	2	0	0
892	1	3	2	1	0
893	1	3	2	1	0
894	1	2	2	0	0
895	1	2	2	0	0
896	1	2	2	0	0
897	1	4	2	2	0
898	1	4	2	2	0
899	1	2	2	0	0
900	1	1	1	0	0
901	1	1	1	0	0
902	1	1	1	0	0
903	1	1	1	0	0
904	1	2	2	0	0
905	1	4	3	1	0
906	1	6	3	3	0
907	1	6	3	3	0
908	1	1	1	0	0
909	1	1	1	0	0
910	1	2	2	0	0
911	1	2	1	1	0
912	1	3	3	0	0
913	1	3	3	0	0
914	1	2	2	0	0
915	1	1	1	0	0
916	1	2	2	0	0
917	1	3	1	2	0
918	1	4	1	3	0
919	1	3	2	1	0
920	1	2	2	0	0
921	1	3	2	1	0
922	1	3	3	0	0
923	1	3	3	0	0
924	1	3	2	1	0
925	1	3	2	1	0
926	1	3	3	0	0
927	1	3	3	0	0
928	1	4	2	2	0
929	1	4	2	2	0
930	1	2	2	0	0
931	1	2	2	0	0
932	1	2	2	0	0
933	1	1	1	0	0
934	1	1	1	0	0
935	1	3	1	2	0
936	1	3	1	2	0
937	1	2	2	0	0
938	1	2	1	1	0
939	1	2	1	1	0
940	1	2	2	0	0
941	1	2	1	1	0
942	1	3	2	1	0
943	1	3	2	1	0
944	1	4	2	2	0
945	1	4	1	3	0
946	1	4	2	2	0
947	1	4	2	2	0
948	1	2	2	0	0
949	1	3	2	1	0
950	1	3	2	1	0
951	1	2	2	0	0
952	1	2	2	0	0
953	1	2	2	0	0
954	1	2	2	0	0
955	1	2	2	0	0
956	1	2	2	0	0
957	1	3	3	0	0
958	1	2	2	0	0
959	1	1	1	0	0
960	1	1	1	0	0
961	1	3	2	1	0
962	1	3	3	0	0
963	1	3	3	0	0
964	1	3	3	0	0
965	1	1	1	0	0
966	1	1	1	0	0
967	1	2	1	1	0
968	1	4	2	2	0
969	1	4	3	1	0
970	1	5	3	2	0
971	1	3	2	1	0
972	1	2	2	0	0
973	1	3	2	1	0
974	1	3	2	1	0
975	1	2	2	0	0
976	1	3	2	1	0
977	1	5	2	3	0
978	1	4	2	2	0
979	1	1	1	0	0
980	1	4	1	3	0
981	1	5	2	3	0
982	1	2	1	1	0
983	1	2	1	1	0
984	1	5	1	4	0
985	1	5	2	3	0
986	1	5	2	3	0
987	1	5	4	1	0
988	1	3	2	1	0
989	1	3	2	1	0
990	1	3	2	1	0
991	1	4	2	2	0
992	1	5	2	3	0
993	1	3	1	2	0
994	1	2	2	0	0
995	1	2	2	0	0
996	1	2	2	0	0
997	1	2	2	0	0
998	1	2	2	0	0
999	1	2	2	0	0
1000	1	3	2	1	0
1001	1	3	2	1	0
1002	1	2	2	0	0
1003	1	2	2	0	0
1004	1	3	2	1	0
1005	1	4	2	2	0
1006	1	4	2	2	0
1007	1	3	1	2	0
1008	1	2	2	0	0
1009	1	2	2	0	0
1010	1	3	2	1	0
1011	1	4	2	2	0
1012	1	3	2	1	0
1013	1	1	1	0	0
1014	1	1	1	0	0
1015	1	1	1	0	0
1016	1	1	1	0	0
1017	1	1	1	0	0
1018	1	1	1	0	0
1019	1	2	2	0	0
1020	1	2	2	0	0
1021	1	3	2	1	0
1022	1	3	2	1	0
1023	1	4	2	2	0
1024	1	4	2	2	0
1025	1	1	1	0	0
1026	1	1	1	0	0
1027	1	1	1	0	0
1028	1	1	1	0	0
1029	1	1	1	0	0
1030	1	2	1	1	0
1031	1	2	1	1	0
1032	1	3	2	1	0
1033	1	3	2	1	0
1034	1	5	2	3	0
1035	1	6	3	3	0
1036	1	4	1	3	0
1037	1	3	2	1	0
1038	1	3	2	1	0
1039	1	2	1	1	0
1040	1	1	1	0	0
1041	1	1	1	0	0
1042	1	3	2	1	0
1043	1	4	3	1	0
1044	1	3	2	1	0
1045	1	4	2	2	0
1046	1	4	2	2	0
1047	1	2	2	0	0
1048	1	2	2	0	0
1049	1	2	2	0	0
1050	1	3	2	1	0
1051	1	4	2	2	0
1052	1	3	2	1	0
1053	1	2	1	1	0
1054	1	2	1	1	0
1055	1	2	2	0	0
1056	1	2	2	0	0
1057	1	2	2	0	0
1058	1	2	2	0	0
1059	1	3	3	0	0
1060	1	3	3	0	0
1061	1	4	3	1	0
1062	1	4	2	2	0
1063	1	2	1	1	0
1064	1	2	2	0	0
1065	1	3	2	1	0
1066	1	4	2	2	0
1067	1	3	2	1	0
1068	1	2	2	0	0
1069	1	2	2	0	0
1070	1	2	2	0	0
1071	1	2	2	0	0
1072	1	1	1	0	0
1073	1	1	1	0	0
1074	1	2	1	1	0
1075	1	3	2	1	0
1076	1	2	2	0	0
1077	1	3	2	1	0
1078	1	4	2	2	0
1079	1	3	2	1	0
1080	1	4	2	2	0
1081	1	4	2	2	0
1082	1	1	1	0	0
1083	1	1	1	0	0
1084	1	1	1	0	0
1085	1	2	1	1	0
1086	1	3	3	0	0
1087	1	3	3	0	0
1088	1	2	2	0	0
1089	1	3	2	1	0
1090	1	3	2	1	0
1091	1	2	2	0	0
1092	1	2	2	0	0
1093	1	2	2	0	0
1094	1	2	2	0	0
1095	1	2	2	0	0
1096	1	2	2	0	0
1097	1	2	2	0	0
1098	1	2	2	0	0
1099	1	3	2	1	0
1100	1	3	2	1	0
1101	1	3	2	1	0
1102	1	2	2	0	0
1103	1	2	2	0	0
1104	1	5	2	3	0
1105	1	4	1	3	0
1106	1	3	2	1	0
1107	1	3	1	2	0
1108	1	1	1	0	0
1109	1	2	2	0	0
1110	1	3	2	1	0
1111	1	3	2	1	0
1112	1	2	2	0	0
1113	1	2	2	0	0
1114	1	3	2	1	0
1115	1	3	2	1	0
1116	1	3	2	1	0
1117	1	4	2	2	0
1118	1	4	2	2	0
1119	1	5	3	2	0
1120	1	4	3	1	0
1121	1	3	2	1	0
1122	1	4	2	2	0
1123	1	4	4	0	0
1124	1	4	3	1	0
1125	1	3	2	1	0
1126	1	2	2	0	0
1127	1	3	2	1	0
1128	1	3	2	1	0
1129	1	3	2	1	0
1130	1	4	3	1	0
1131	1	4	4	0	0
1132	1	3	3	0	0
1133	1	3	2	1	0
1134	1	5	1	4	0
1135	1	3	1	2	0
1136	1	2	1	1	0
1137	1	3	2	1	0
1138	1	3	2	1	0
1139	1	1	1	0	0
1140	1	1	1	0	0
1141	1	1	1	0	0
1142	1	3	2	1	0
1143	1	3	2	1	0
1144	1	4	3	1	0
1145	1	4	3	1	0
1146	1	4	2	2	0
1147	1	4	2	2	0
1148	1	3	2	1	0
1149	1	2	2	0	0
