frame	IoU
2	0.447302
3	0.308582
4	0.300244
5	0.300244
6	0.359308
7	0.359308
8	0.308582
9	0.300244
10	0.300244
11	0.300244
12	0.300244
13	0.359308
14	0.257857
15	0.257857
16	0.300244
17	0.300244
18	0.300244
19	0.300244
20	0.257857
21	0.257857
22	0.359308
23	0.359308
24	0.359308
25	0.359308
26	0.257857
27	0.300244
28	0.359308
29	0.359308
30	0.359308
31	0.359308
32	0.300244
33	0.300244
34	0.300244
35	0.359308
36	0.359308
37	0.429992
38	0.359308
39	0.300244
40	0.300244
41	0.300244
42	0.359308
43	0.359308
44	0.359308
45	0.300244
46	0.300244
47	0.300244
48	0.359308
49	0.359308
50	0.359308
51	0.300244
52	0.300244
53	0.300244
54	0.359308
55	0.359308
56	0.300244
57	0.300244
58	0.300244
59	0.300244
60	0.300244
61	0.359308
62	0.300244
63	0.300244
64	0.300244
65	0.300244
66	0.300244
67	0.359308
68	0.359308
69	0.300244
70	0.300244
71	0.300244
72	0.300244
73	0.359308
74	0.359308
75	0.300244
76	0.300244
77	0.300244
78	0.300244
79	0.300244
80	0.300244
81	0.300244
82	0.300244
83	0.300244
84	0.300244
85	0.359308
86	0.300244
87	0.359308
88	0.300244
89	0.300244
90	0.300244
91	0.300244
92	0.359308
93	0.300244
94	0.300244
95	0.300244
96	0.300244
97	0.300244
98	0.359308
99	0.257857
100	0.300244
101	0.300244
102	0.300244
103	0.300244
104	0.359308
105	0.300244
106	0.300244
107	0.300244
108	0.300244
109	0.300244
110	0.257857
111	0.300244
112	0.300244
113	0.300244
114	0.300244
115	0.300244
116	0.359308
117	0.300244
118	0.300244
119	0.300244
120	0.300244
121	0.300244
122	0.300244
123	0.300244
124	0.300244
125	0.300244
126	0.300244
127	0.300244
128	0.359308
129	0.300244
130	0.300244
131	0.300244
132	0.300244
133	0.300244
134	0.300244
135	0.359308
136	0.300244
137	0.300244
138	0.300244
139	0.300244
140	0.359308
141	0.300244
142	0.300244
143	0.300244
144	0.300244
145	0.300244
146	0.359308
147	0.359308
148	0.300244
149	0.300244
150	0.300244
151	0.300244
152	0.359308
153	0.300244
154	0.300244
155	0.300244
156	0.300244
157	0.300244
158	0.429992
159	0.359308
160	0.300244
161	0.300244
162	0.300244
163	0.300244
164	0.359308
165	0.300244
166	0.300244
167	0.300244
168	0.300244
169	0.300244
170	0.429992
171	0.300244
172	0.300244
173	0.300244
174	0.300244
175	0.300244
176	0.359308
177	0.300244
178	0.300244
179	0.300244
180	0.300244
181	0.300244
182	0.359308
183	0.359308
184	0.300244
185	0.300244
186	0.300244
187	0.300244
188	0.359308
189	0.300244
190	0.300244
191	0.300244
192	0.300244
193	0.300244
194	0.300244
195	0.359308
196	0.300244
197	0.300244
198	0.300244
199	0.300244
200	0.359308
201	0.300244
202	0.300244
203	0.300244
204	0.300244
205	0.300244
206	0.429992
207	0.359308
208	0.359308
209	0.300244
210	0.300244
211	0.300244
212	0.359308
213	0.300244
214	0.300244
215	0.300244
216	0.300244
217	0.300244
218	0.429992
219	0.359308
220	0.359308
221	0.300244
222	0.300244
223	0.300244
224	0.359308
225	0.300244
226	0.300244
227	0.300244
228	0.300244
229	0.359308
230	0.359308
231	0.359308
232	0.359308
233	0.300244
234	0.300244
235	0.300244
236	0.359308
237	0.359308
238	0.300244
239	0.300244
240	0.300244
241	0.300244
242	0.429992
243	0.359308
244	0.359308
245	0.300244
246	0.300244
247	0.300244
248	0.359308
249	0.359308
250	0.300244
251	0.300244
252	0.300244
253	0.359308
254	0.359308
255	0.429992
256	0.359308
257	0.300244
258	0.300244
259	0.300244
260	0.359308
261	0.359308
262	0.300244
263	0.300244
264	0.300244
265	0.359308
266	0.429992
267	0.429992
268	0.359308
269	0.300244
270	0.300244
271	0.300244
272	0.359308
273	0.359308
274	0.300244
275	0.300244
276	0.359308
277	0.429992
278	0.429992
279	0.429992
280	0.359308
281	0.359308
282	0.359308
283	0.359308
284	0.359308
285	0.359308
286	0.300244
287	0.300244
288	0.300244
289	0.429992
290	0.429992
291	0.429992
292	0.429992
293	0.359308
294	0.300244
295	0.300244
296	0.300244
297	0.359308
298	0.359308
299	0.359308
300	0.300244
301	0.359308
302	0.359308
303	0.359308
304	0.429992
305	0.429992
306	0.359308
307	0.300244
308	0.300244
309	0.359308
310	0.359308
311	0.359308
312	0.300244
313	0.359308
314	0.429992
315	0.429992
316	0.429992
317	0.429992
318	0.359308
319	0.300244
320	0.300244
321	0.359308
322	0.359308
323	0.359308
324	0.300244
325	0.359308
326	0.359308
327	0.429992
328	0.429992
329	0.429992
330	0.429992
331	0.359308
332	0.300244
333	0.359308
334	0.359308
335	0.359308
336	0.359308
337	0.359308
338	0.359308
339	0.429992
340	0.429992
341	0.429992
342	0.359308
343	0.359308
344	0.359308
345	0.429992
346	0.429992
347	0.359308
348	0.300244
349	0.300244
350	0.300244
351	0.359308
