frame	IoU
3	1
3	1
4	1.1396
4	1.05263
5	1.02564
5	1.02564
5	1.02564
6	1.07962
6	1.07962
7	1.05263
7	1.07962
8	1.16959
8	1.1088
9	1.07962
9	1.05263
10	1.10803
11	1
12	1.05263
13	1.02564
14	1.07962
15	1.02564
16	1.11111
17	1.02696
18	1.02564
19	1.05263
20	1.05263
21	1.10803
22	1.02564
23	1.07962
24	1.02564
24	1.02564
25	1.05263
25	1.07962
26	1.02564
26	1
27	0.97561
27	1.10803
27	0.97561
28	1.07962
28	1.10803
28	0.97561
29	1.10803
29	1.10803
30	1.02564
31	1.05263
32	1.05194
33	1.07962
34	1.02564
35	1.05263
36	1.02564
37	1.00063
38	1.05263
39	1.05263
40	1
41	1.05263
41	1.02564
42	1.02564
42	1.05194
43	1.10803
43	1.07962
44	1.05194
44	1.02564
45	1.13798
45	1.10803
46	1.07962
46	1.16959
47	1.07962
47	1.02564
48	1.05263
48	1.05263
49	1.07962
49	1.10803
50	1.07962
50	1.05263
51	1.10803
51	1.07962
52	1
52	1.05263
53	1
53	1.05263
54	1.10803
55	1.02564
56	1.05263
57	1.10803
58	1.02564
59	1.16959
60	1.02564
60	0.97561
61	1.10803
61	1.05263
62	1.07962
62	1.07962
63	1.02564
63	1.07962
64	1.05263
64	1.05263
65	1.05263
65	1.02564
66	1
66	1.02564
67	1.07962
67	1.05194
68	1.05263
68	1.05194
69	1.05263
70	1.05263
71	1.07962
72	1.07962
73	1.02564
74	1.10803
74	0.97561
75	1.02564
75	1.07962
76	1.05194
76	1.07962
77	1.07962
77	1.02564
78	1.07962
78	1.02564
79	1.02564
80	1.07962
81	1.02564
82	1.05194
83	1.05263
84	1.10803
85	1.05194
86	1.05263
87	1
87	1.02564
88	1.05263
88	1.02564
88	1.02564
89	1.05194
89	1.05194
89	1.02564
90	1.02696
90	1.05194
90	1.02564
91	1.07962
92	1.05263
93	1.16959
93	1.05263
94	1.10803
94	1.05263
95	1
95	1.05263
96	1.07962
96	1.10803
97	1.1088
97	1.10803
98	1.05263
99	1.07962
100	1.10803
101	1.10803
102	1.10803
103	1.10803
104	1.05263
105	1.05263
106	1.05263
107	1
108	1.05263
109	1.05263
110	1.05263
111	1.10803
111	1
112	1.05194
112	1.07962
113	1.10803
113	1.07962
114	1.07962
115	1.07962
116	0.97561
117	1.05263
118	1.05263
119	1.10803
120	1.05263
121	1.1088
122	1.02564
123	1.05263
124	1.05263
124	1
125	1.05263
125	21.0526
125	1.05263
126	1.05263
126	13.6752
126	1.05263
127	1.1396
127	13.6752
128	1.07962
129	1
130	1.10803
131	1.02564
131	1.02564
132	1.05194
132	1.07962
133	1.07962
133	1.02564
134	1.05263
134	1.02564
135	1.05263
135	1.02564
136	1.1088
136	1.07962
137	1.16874
137	1.08108
138	1.16874
138	1.08108
139	1.07962
140	1.08108
141	1.05263
142	1.05263
143	1.02564
144	1.05263
145	1.05263
146	1.02564
147	1.07962
148	1.02564
149	1.07962
150	1.05263
151	1.1088
152	1
152	1
153	1.10803
153	1
154	1.07962
154	1
155	1.07962
156	1.08108
157	1.02564
158	1.10803
159	1.05194
159	1.05194
160	1.02564
160	1.05471
160	1.02564
161	1.07962
161	1
161	1.02564
162	1.00063
162	1
163	1
164	1.05194
165	1
166	1.05263
167	1.05263
168	1.02564
168	1.02564
169	1.05263
169	1.08108
170	1
170	1.08108
171	1
172	1.07962
173	1.1088
174	1.07962
175	1.07962
176	1.05263
177	1.05263
178	1.05194
179	1.05263
180	1.05263
181	1.13798
182	1.07962
183	1.07962
183	1.02564
184	1.07962
184	1.02564
184	1.02564
185	1.05263
185	1.05263
185	1.05263
186	1.07962
186	1.05263
186	1.05263
187	1.05263
187	1.02564
188	1
188	1.05263
189	1.10803
189	1.1088
190	1.10803
190	1.1088
191	1.02564
191	1.07962
192	1
192	1.07962
193	1.02564
194	1
195	1.02564
196	1.02564
197	1.07962
198	1.10803
199	1.05263
200	1.10803
201	1.02564
202	1.05263
203	1.07962
204	1
205	1.07962
206	0.97561
207	1.05194
208	1.02564
209	1.05263
210	1.02564
211	1.05263
212	1.05263
212	1
212	1
213	1.05263
213	1.07962
213	1.05263
213	1.02564
214	1.00063
214	1.07962
214	1.02564
214	1.02564
215	1.00063
215	1.05263
215	1.02564
215	1.02564
216	1.00063
216	1.05263
217	1.05263
217	1.02564
218	1.05194
218	1.07962
219	1.05263
219	1.07962
220	1.16959
220	1.07962
221	1
222	1.07962
223	1
224	1.10803
225	1.05194
226	1.05194
227	1.05194
228	1.07962
229	1.05194
230	1.07962
231	1.02564
232	1.07962
233	1.07962
234	1.07962
235	1.02564
235	1.02564
236	1.10803
236	1.05263
237	1.02564
237	1.05263
238	1.10803
238	1.07962
239	1.05263
239	1.10803
240	1.07962
240	1.10803
241	1
242	1.05263
243	1.05263
244	1.02564
244	1.02564
245	1.05194
245	1.07962
246	1.07962
246	1.07962
247	1.10803
247	1.07962
248	1.10803
248	1.07962
249	1
249	1.05263
250	1
250	1.05263
251	1.07962
251	1.05194
252	1.07962
252	1.10803
253	1.07962
253	1.10803
254	1.07962
255	1.08108
256	1.02564
257	1.02564
258	1.07962
258	1
259	1
259	1.07962
260	1
260	1.05263
261	1.07962
261	1.05263
262	1.07962
263	1
264	1.07962
265	1.10803
266	1.07962
267	1.1396
268	1.05263
269	1.1088
270	1.07962
270	1.05263
271	1.02564
271	1.07962
272	1.05194
272	1.05263
273	1.07962
273	1.05263
274	1.02564
274	1.05263
274	0.97561
275	1.07962
275	1
275	1.13798
275	1
276	1.16959
276	1.10803
276	1.13798
276	1
277	1.07962
