frame	IoU
6	0.336134
7	0.356506
8	0.346021
9	0.346021
10	0.346021
11	0.356506
12	0.346021
13	0.346021
14	0.346021
15	0.346021
16	0.346021
17	0.356506
18	0.346021
19	0.356506
20	0.356506
21	0.346021
21	0.346021
22	0.346021
22	0.346021
23	0.346021
23	0.346021
24	0.346021
24	0.356506
25	0.346021
25	0.346021
26	0.346021
26	0.346021
27	0.346021
28	0.346021
29	0.356506
30	0.346021
31	0.356506
32	0.346021
33	0.346021
34	0.346021
35	0.679117
36	0.356506
37	0.346021
38	0.356506
39	0.346021
40	0.336134
41	0.367309
42	0.346021
43	0.346021
44	0.346021
45	0.346021
46	0.356506
47	0.367309
48	0.346021
49	0.346021
50	0.346021
51	0.346021
52	0.346021
53	0.346021
54	0.346021
55	0.346021
56	0.346021
57	0.346021
58	0.346021
59	0.346021
60	0.356506
61	0.356506
62	0.336134
63	0.346021
64	0.346021
65	0.346021
66	0.346021
67	0.346021
68	0.346021
69	0.346021
70	0.346021
71	0.346021
72	0.346021
73	0.356506
74	0.346021
75	0.346021
76	0.346021
77	0.356506
78	0.346021
79	0.356506
80	0.356506
81	0.346021
82	0.346021
83	0.346021
84	0.346021
85	0.346021
86	0.346021
87	0.346021
88	0.346021
89	0.346021
90	0.346021
91	0.346021
92	0.346021
93	0.346021
94	0.356506
95	0.346021
96	1.29032
97	0.356506
98	0.346021
99	0.346021
100	0.356506
101	0.356506
102	0.351185
103	0.346021
104	0.356506
105	0.356506
106	0.346021
107	0.346021
108	0.346021
109	0.346021
110	0.346021
111	0.346021
112	0.346021
113	0.356506
114	0.346021
115	0.356506
116	0.346021
117	0.346021
118	0.356506
119	0.346021
120	0.346021
121	0.346021
122	0.356506
123	0.356506
124	0.346021
125	0.346021
126	0.356506
127	0.346021
128	0.346021
129	0.346021
130	0.356506
131	0.346021
132	0.346021
133	0.336134
134	0.346021
135	0.356506
136	0.367309
137	0.346021
138	0.356506
139	0.346021
140	0.356506
141	0.346021
142	0.346021
143	0.346021
144	0.356506
145	0.346021
146	0.346021
147	0.346021
148	0.356506
149	0.346021
150	0.346021
151	0.356506
152	0.356506
153	0.356506
154	0.346021
155	0.346021
156	0.346021
157	0.356506
158	0.346021
159	0.346021
160	0.346021
161	0.346021
162	0.346021
163	0.336134
164	0.346021
165	0.346021
166	0.346021
167	0.346021
168	0.346021
169	0.346021
170	0.346021
170	2.5974
170	2.5974
171	0.356506
172	0.346021
173	0.346021
174	0.346021
175	0.346021
176	0.346021
177	0.952381
178	0.771456
178	0.771456
179	0.346021
179	0.771456
180	0.346021
181	0.346021
182	0.346021
183	0.346021
184	0.356506
185	0.346021
186	0.346021
187	0.346021
188	0.346021
189	0.346021
190	0.346021
191	0.346021
192	0.346021
193	0.346021
194	0.346021
195	0.346021
196	0.367309
197	0.346021
198	0.356506
199	0.356506
200	0.346021
201	0.346021
202	0.346021
203	0.346021
204	0.356506
205	0.346021
206	0.356506
207	0.346021
208	0.356506
209	0.346021
210	0.356506
211	0.346021
212	0.356506
213	0.346021
214	0.346021
215	0.346021
216	0.346021
217	0.392157
218	0.346021
219	0.346021
220	0.356506
221	0.346021
222	0.346021
223	0.346021
224	0.356506
225	0.346021
226	0.346021
227	0.336134
228	0.346021
229	0.356506
230	0.346021
231	0.346021
232	0.346021
233	0.346021
234	0.346021
235	0.346021
236	0.346021
237	0.34632
238	0.346021
239	0.346021
240	0.346021
241	0.336134
242	0.367309
243	0.356506
244	0.346021
245	0.356506
246	0.346021
247	0.346021
248	0.356506
249	0.346021
250	0.346021
251	0.346021
252	0.351185
253	0.346021
254	0.367309
255	0.346021
256	0.346021
257	0.351185
258	0.346021
259	0.346021
260	0.346021
261	0.346021
262	0.356506
263	0.356506
264	0.346021
265	0.346021
266	0.356506
267	0.34632
268	0.356506
269	0.346021
270	0.346021
271	0.346021
272	0.336134
273	0.346021
274	0.346021
275	0.346021
275	1.03226
275	1.03226
276	0.34632
276	1.03226
276	1.03226
277	0.346021
278	0.356506
279	0.346021
280	0.346021
281	0.346021
282	0.346021
283	0.346021
284	0.346021
285	0.346021
286	0.346021
287	0.379507
288	0.346021
289	0.346021
290	0.346021
291	0.346021
292	0.346021
293	0.346021
294	0.356506
295	0.356506
296	0.346021
297	0.346021
298	0.346021
299	0.336134
