frame	IoU
5	1.92308
6	4.16667
7	0.549451
8	0.793651
8	4.16667
9	0.510204
10	0.510204
11	0.47619
12	0.510204
13	0.47619
14	0.510204
15	0.47619
16	0.444444
17	0.47619
18	0.47619
19	0.47619
20	0.769231
21	0.649351
22	0.591716
23	0.549451
24	0.549451
25	0.649351
26	0.591716
27	0.549451
28	0.549451
29	0.510204
30	0.591716
31	0.549451
32	0.549451
33	0.510204
34	0.591716
35	0.549451
36	0.549451
37	0.510204
38	0.591716
39	0.549451
40	0.549451
41	0.510204
42	0.591716
43	0.549451
44	0.549451
45	0.510204
46	0.591716
47	0.549451
48	0.549451
49	0.510204
50	0.591716
51	0.549451
52	0.549451
53	0.510204
54	0.591716
55	0.549451
56	0.549451
57	0.510204
58	0.591716
59	0.549451
60	0.549451
61	0.510204
62	0.591716
63	0.549451
64	0.549451
65	0.510204
66	0.591716
67	0.549451
68	0.549451
69	0.510204
70	0.591716
71	0.549451
72	0.549451
73	0.510204
74	0.591716
75	0.549451
76	0.549451
77	0.510204
78	0.591716
78	2.5
79	0.549451
80	0.549451
81	0.510204
82	0.591716
82	2.5
83	0.549451
84	0.549451
84	1.81818
85	0.510204
86	0.591716
86	2.5
87	0.549451
87	2.5
88	0.549451
88	1.81818
89	0.510204
90	0.591716
90	2.5
91	0.549451
91	2.5
92	0.549451
92	1.5873
93	0.510204
94	0.591716
95	0.549451
95	2.5
96	0.549451
96	1.5873
97	0.714286
97	1.02041
98	0.591716
99	0.549451
99	1.81818
100	0.549451
100	2.08333
101	0.714286
101	1.02041
102	0.591716
103	0.549451
103	1.81818
104	0.549451
105	0.510204
105	1.38889
106	0.591716
107	0.549451
108	0.549451
109	0.510204
110	0.591716
111	0.549451
112	0.549451
113	0.510204
114	0.591716
115	0.549451
116	0.549451
117	0.510204
118	0.591716
119	0.549451
120	0.549451
121	0.510204
122	0.591716
123	0.549451
124	0.549451
125	0.510204
126	0.591716
127	0.549451
128	0.549451
129	0.510204
130	0.591716
131	0.549451
132	0.549451
133	0.510204
134	0.591716
135	0.549451
136	0.549451
137	0.510204
138	0.591716
139	0.549451
140	0.549451
141	0.510204
142	0.591716
143	0.549451
144	0.444444
145	0.300244
146	0.337197
147	0.378698
148	0.378698
149	0.337197
150	0.444444
151	0.549451
152	0.694444
153	0.694444
154	0.694444
155	0.694444
156	0.694444
157	0.694444
158	0.694444
159	0.694444
160	0.694444
161	0.694444
162	0.694444
163	0.694444
164	0.694444
165	0.694444
166	0.694444
167	0.694444
168	0.694444
169	0.694444
170	0.694444
171	0.694444
172	0.694444
173	0.694444
174	0.694444
175	0.694444
176	0.694444
177	0.694444
178	0.694444
179	0.694444
180	0.694444
181	0.694444
182	0.694444
183	0.694444
184	0.694444
185	0.694444
186	0.694444
187	0.694444
188	0.694444
189	0.694444
190	0.694444
191	0.694444
192	0.694444
193	0.694444
194	0.694444
195	0.694444
196	0.694444
197	0.694444
198	0.694444
199	0.694444
200	0.694444
201	0.694444
202	0.694444
203	0.694444
204	0.694444
205	0.694444
206	0.694444
207	0.694444
208	0.694444
209	0.694444
210	0.694444
211	0.694444
212	0.694444
213	0.694444
214	0.694444
215	0.694444
216	0.694444
217	0.694444
218	0.694444
219	0.694444
220	0.694444
221	0.694444
222	0.694444
223	0.694444
224	0.694444
225	0.694444
226	0.694444
227	0.694444
228	0.694444
229	0.694444
230	0.694444
231	0.694444
232	0.694444
233	0.694444
234	0.694444
235	0.694444
236	0.694444
237	0.694444
238	0.694444
239	0.694444
240	0.694444
241	0.694444
242	0.694444
243	0.694444
244	0.694444
245	0.694444
246	0.694444
247	0.694444
248	0.694444
249	0.694444
250	0.694444
251	0.694444
252	0.694444
253	0.694444
254	0.694444
255	0.694444
256	0.694444
257	0.694444
258	0.694444
259	0.694444
260	0.694444
261	0.694444
262	0.694444
263	0.694444
264	0.694444
265	0.694444
266	0.694444
267	0.694444
268	0.694444
269	0.694444
270	0.694444
271	0.694444
272	0.694444
273	0.694444
274	0.694444
275	0.694444
276	0.694444
277	0.694444
278	0.694444
279	0.694444
280	0.694444
281	0.694444
282	0.694444
283	0.694444
