frame	IoU
27	1.02564
29	1.05194
30	13.6752
31	1.07962
31	1.07962
32	1.07962
32	1.07962
33	1.07962
61	1.10803
62	1.10803
62	1.05194
63	1.07962
63	1.05194
64	1.07962
87	1.05194
87	1.05194
88	1.10803
88	1.05194
89	1.10803
90	1.10803
94	1
95	1
96	1.02564
97	1.07962
98	1.05263
99	1.05263
101	1.10803
102	1.10803
107	1.10803
108	14.0351
109	14.0351
146	1.10803
146	1.07962
147	1.10803
147	1.07962
159	1.00063
160	1.05194
161	1.00063
162	1.05194
163	1.07962
164	1.10803
165	1.10803
166	1.10803
211	1.05194
215	1.05194
221	1.05194
227	1.07962
228	1.05263
229	1.05263
230	1.07962
231	1.07962
266	1.10803
267	1.10803
268	1.07962
269	1.07962
317	1.02564
324	1.07962
324	1.10803
325	1.08108
325	1.07962
325	1.10803
326	1.08108
343	1.02564
345	1.10803
346	1.02564
347	1.10803
348	1.07962
349	1.02564
350	1.07962
350	1.02564
351	1.05194
351	1.02564
352	1.05194
375	1.02564
376	1.07962
377	1.07962
395	1.05194
397	1.10803
398	1.07962
399	1.07962
400	1.07962
401	1.10803
402	1.10803
403	1.10803
404	1
405	1
407	1.02564
408	1.05263
409	1.05263
410	1.05263
411	1.05263
412	1.05263
413	1.05263
429	1.05194
430	1.10803
431	1.10803
432	1.05263
433	1.05263
462	1.02564
463	1.10803
473	1.07962
508	1.05263
510	1.07962
511	1.05194
511	1.07962
512	1.05194
512	1.07962
513	1.07962
514	1.07962
538	1
545	1.05263
546	1.07962
547	1.07962
548	1.05263
549	1.05263
550	1.07962
551	1.07962
579	1.02564
580	1.07962
617	1.02564
617	1.02564
619	1.07962
620	1.05194
620	1.07962
621	1.07962
621	1.07962
622	1.07962
623	1.02564
624	13.6752
625	1.05194
626	1.05194
641	1.02564
643	1.10803
644	1.07962
645	1.07962
646	1.10803
647	1.02564
648	1.07962
649	1.07962
681	1
683	1.02564
684	1.10803
685	1.10803
717	1.05263
718	1.07962
719	1.05194
720	1.07962
721	1.05194
722	1.07962
723	1.07962
751	1.07962
751	1.10803
752	1.10803
752	1.10803
753	1.10803
763	1.02564
764	1.07962
765	1.07962
766	1.07962
767	1.07962
813	1.02564
893	1.05263
895	1.07962
897	1.07962
898	13.6752
898	13.6752
899	1.05263
899	13.6752
900	1.05263
901	1.10803
902	1.02564
903	1.02564
904	1.07962
905	1.07962
906	1.05194
907	1.10803
908	1.10803
909	1.10803
921	1.02564
921	1
921	1.02564
922	1.05194
922	1.05263
922	1.05263
923	1
923	1.07962
923	1.05263
924	1
924	1.07962
952	1.02564
952	1.02564
955	1.07962
956	1.07962
956	1.07962
957	1.05194
957	1.10803
958	1.05194
958	1.10803
993	1.07962
994	1.07962
995	1.07962
996	1.07962
1036	1.05194
1036	1.05194
1042	1.07962
1043	1.07962
1044	1.10803
1045	1.10803
1051	1.05194
1052	1.10803
1053	1.05194
1054	1.05194
1055	1.02564
1056	1.02564
1092	1.02564
1160	1.02564
1160	1.02564
1162	1.05263
1163	1.05194
1164	1.05194
1182	1.02564
1182	1.02564
1184	1.07962
1185	1.07962
1186	1.10803
1187	1.10803
1188	1.07962
1189	1.07962
1203	1.05194
1204	1.07962
1205	1.02564
1206	1.07962
1207	1.07962
1208	1.05263
1209	1.07962
1210	1.07962
1217	1.05194
1218	1.07962
1219	1.07962
1220	1.07962
1221	1.07962
1224	1.05263
1224	1.05263
1225	1.05263
1225	1.05263
1242	1
1244	1.05194
1252	1.05263
1253	1.07962
1254	1.07962
1255	1.07962
1256	1.05263
1257	1.05194
1258	1.05194
1275	1.05263
1280	1.07962
1281	1.10803
1282	13.6752
1283	1.02564
1284	1.02564
1285	1.10803
1286	1.10803
1331	1.07962
1332	1.05263
1372	1.07962
1373	1.02564
1373	1.07962
1374	1.02564
1376	13.6752
1377	1.05194
1378	1.05194
1399	1.02564
1400	1.10803
1471	1.05194
1475	1.05194
1479	1.05194
1480	1.07962
1480	1.07962
1481	1.10803
1481	1.07962
1482	1.10803
1514	1.02564
1516	1.07962
1517	1.05263
1518	1.05194
1519	1.05194
1554	1.07962
1555	1.02564
1556	1.05263
1557	1.05263
1561	1.05263
1562	1.07962
1563	1.05263
1564	1.10803
1565	1.10803
1581	1.07962
1582	1.07962
1583	1.05194
1584	1.10803
1587	1.07962
1588	1.07962
1589	1.07962
1635	1.10803
1636	1.05194
1637	1.07962
1638	1.05194
1639	1.05194
1661	1.02564
1661	1.02564
1663	1.10803
1663	1.07962
1664	1.05194
1664	1.07962
1665	1.05194
1711	1.10803
1712	1.10803
1713	1.05194
1713	1.07962
1714	1.10803
1714	1.07962
1715	1.10803
1739	1.07962
1740	1.07962
1740	1.07962
1741	1.05194
1741	1.07962
1742	1.05194
1750	1
1751	1.05263
1752	1.10803
1753	1.07962
1754	1.07962
1755	1.10803
1756	1.08108
1757	1.05263
1758	1.05263
1795	1.07962
1796	1.05263
1797	1.05263
1810	1.05263
1811	1.07962
1812	1.07962
1813	1.02564
1814	1.07962
1815	1.07962
1841	1.05263
1842	1.10803
1843	1.02564
1844	1.10803
1845	1.10803
1846	1.10803
1847	1.07962
1848	1.07962
1879	1.07962
1880	1.07962
1887	1
1888	1.07962
1889	1.10803
1890	1.02564
1891	1.07962
1892	1.07962
1904	0.97561
1905	1.05194
1906	1.07962
1907	1.07962
1908	1.05194
1909	1.05194
1910	1.07962
1911	1.02564
1912	1.07962
1913	1.05194
1914	1.05194
1985	1.07962
1986	1.07962
1987	1.05263
1988	1.05263
1999	1
2000	1.07962
