frame	IoU
3	0.277008
4	0.277008
5	0.277008
6	0.277008
7	0.277008
9	0.277008
10	0.184672
11	0.277008
12	0.277008
14	0.277008
15	0.277008
18	0.277008
19	0.277008
20	0.277008
22	0.184672
23	0.277008
24	0.277008
25	0.277008
29	0.277008
34	0.277008
37	0.277008
40	0.277008
42	0.277008
43	0.277008
45	0.277008
47	0.277008
50	0.277008
51	0.277008
52	0.184672
53	0.277008
55	0.277008
56	0.184672
58	0.277008
60	0.277008
61	0.277008
62	0.184672
63	0.277008
64	0.277008
65	0.277008
66	0.277008
67	0.123115
68	0.184672
69	0.184672
70	0.184672
71	0.184672
72	0.123115
74	0.184672
75	0.277008
77	0.277008
78	0.277008
79	0.277008
81	0.123115
82	0.184672
83	0.277008
85	0.277008
87	0.184672
88	0.277008
89	0.184672
90	0.184672
91	0.277008
92	0.277008
94	0.277008
95	0.277008
96	0.277008
97	0.277008
98	0.277008
99	0.277008
100	0.184672
102	0.277008
103	0.0923361
104	0.184672
105	0.277008
106	0.277008
107	0.277008
108	0.277008
109	0.123115
110	0.184672
111	0.184672
113	0.184672
114	0.184672
115	0.123115
116	0.277008
117	0.277008
118	0.184672
119	0.123115
120	0.184672
121	0.277008
122	0.277008
123	0.277008
124	0.277008
125	0.184672
126	0.277008
127	0.277008
128	0.277008
129	0.184672
130	0.277008
131	0.184672
133	0.277008
134	0.277008
135	0.277008
136	0.184672
137	0.277008
138	0.277008
139	0.277008
140	0.277008
141	0.277008
142	0.123115
143	0.184672
144	0.184672
145	0.184672
146	0.184672
147	0.277008
148	0.184672
149	0.184672
152	0.184672
153	0.277008
154	0.184672
155	0.184672
156	0.277008
157	0.277008
158	0.277008
160	0.277008
161	0.277008
162	0.277008
163	0.277008
164	0.184672
165	0.277008
166	0.277008
167	0.277008
168	0.184672
171	0.184672
172	0.277008
173	0.277008
174	0.184672
176	0.277008
177	0.277008
178	0.277008
179	0.184672
180	0.277008
181	0.184672
182	0.277008
184	0.277008
185	0.184672
186	0.184672
187	0.277008
190	0.277008
191	0.277008
192	0.277008
193	0.277008
194	0.277008
196	0.277008
