frame	IoU
3	0.33663
4	0.243865
5	0.20364
6	0.20364
7	0.17005
8	0.33663
10	0.20364
11	0.502355
12	0.502355
13	0.502355
14	0.253767
15	0.17005
16	0.17005
17	0.17005
18	0.20364
19	0.20364
20	0.20364
21	0.20364
22	0.20364
23	0.17005
26	0.253767
28	0.33663
29	0.253767
31	0.378698
32	0.17005
33	0.253767
34	0.666389
35	0.666389
38	0.20364
39	0.33663
45	0.253767
47	0.17005
48	0.253767
49	0.17005
50	0.17005
51	0.403124
52	0.243865
53	0.33663
54	0.20364
55	0.253767
57	0.502355
63	0.253767
67	0.403124
70	0.303894
71	0.33663
72	0.20364
73	0.502355
75	0.303894
77	0.502355
79	0.17005
80	0.17005
81	0.253767
82	0.666389
84	0.20364
85	0.20364
86	0.20364
87	0.33663
88	0.253767
89	0.17005
91	0.33663
95	0.17005
97	0.253767
98	0.20364
99	0.666389
100	0.20364
102	0.33663
103	0.20364
105	0.17005
106	0.20364
107	0.20364
108	0.502355
111	0.17005
113	0.17005
114	0.666389
115	0.20364
116	0.20364
117	0.666389
118	0.20364
119	0.20364
120	0.502355
121	0.17005
123	0.303894
124	0.303894
126	0.17005
128	0.253767
129	0.17005
130	0.20364
131	0.33663
132	0.243865
133	0.20364
134	0.33663
138	0.20364
139	0.33663
141	0.502355
144	0.253767
145	0.253767
146	0.20364
147	0.20364
149	0.33663
150	0.303894
154	0.20364
155	0.502355
156	0.17005
157	0.253767
159	0.253767
161	0.253767
163	0.20364
164	0.666389
165	0.20364
168	0.20364
169	0.17005
170	0.20364
171	0.20364
172	0.20364
176	0.253767
178	0.403124
179	0.666389
180	0.666389
182	0.20364
183	0.20364
184	0.253767
188	0.20364
189	0.17005
192	0.17005
193	0.17005
194	0.17005
197	0.20364
198	0.20364
199	0.17005
200	0.17005
201	0.253767
202	0.253767
203	0.303894
204	0.17005
205	0.33663
206	0.378698
208	0.253767
209	0.253767
211	0.20364
212	0.20364
215	0.17005
218	0.502355
219	0.502355
220	0.303894
221	0.253767
222	0.253767
223	0.17005
227	0.243865
228	0.666389
229	0.403124
230	0.33663
231	0.17005
233	0.17005
237	0.17005
238	0.253767
239	0.17005
240	0.17005
243	0.666389
244	0.666389
246	0.20364
248	0.33663
250	0.303894
255	0.17005
