frame	IoU
2	2.42424
3	1.43369
3	5.55556
3	5.71429
3	6.34921
4	5.71429
4	4.10256
4	9.52381
4	2.51177
4	5.71429
4	6.34921
4	5.71429
4	4.93827
4	4.93827
5	1.89125
5	4.10256
5	4.10256
5	8.88889
5	5.71429
5	4.93827
5	4.93827
5	4.10256
6	1.89125
6	4.0404
6	6.66667
7	2.33236
7	4.0404
7	6.66667
7	4.44444
7	100
8	2.96296
8	3.44828
8	6.61157
8	100
8	44.4444
9	3.44828
9	3.25203
9	8.16327
9	12.6984
9	33.3333
9	33.3333
10	13.3333
10	3.68664
10	3.25203
10	5.33333
10	12.6984
10	4
10	33.3333
10	40
11	3.68664
11	12.6984
11	5.33333
11	11.1111
11	4
12	3.36134
12	12.6984
12	7.14286
12	200
12	10.3896
13	2.5
13	3.55556
13	10.3896
13	11.4286
13	11.4286
14	4.44444
14	3.55556
14	11.4286
14	6.15385
14	12.3077
14	11.4286
15	4.44444
15	6.01504
15	5.55556
15	8.16327
16	3.7037
16	4.7619
16	5.7971
17	5.7971
17	6.01504
17	4.7619
17	3.7037
17	5.7971
17	5.7971
18	9.41177
18	4.96894
18	6.01504
18	4.84848
18	5.7971
18	10.2564
19	2.82187
19	7.84314
19	6.72269
19	10.2564
19	10.2564
20	5
20	6.01504
20	5.55556
20	14.8148
20	14.8148
21	2.4024
21	6.01504
21	5.55556
21	8.33333
22	1.91388
22	4.70588
22	3.0303
23	4.70588
23	8.88889
23	3.0303
23	200
23	200
24	1.6
24	1.03226
24	12.6984
24	200
24	200
25	1.6
25	1.03226
25	5.88235
25	5.55556
26	5.88235
26	9.52381
26	6.25
26	3.94089
26	3.55556
27	2.27273
27	5.33333
27	1.36054
27	3.94089
27	13.3333
27	8.88889
28	2.27273
28	2.31884
28	1.36054
28	2.53968
28	5.55556
28	8.88889
28	8.88889
28	8.88889
29	0.960384
29	5.55556
29	8.88889
29	8.88889
29	22.2222
30	0.960384
30	3.94089
30	3.7037
30	10.2564
30	22.2222
30	22.2222
31	4.7619
31	16.6667
31	6.66667
31	7.84314
32	2.78746
32	4.7619
32	6.01504
32	8.33333
33	0.70922
33	5.44218
33	2.2409
33	5.19481
34	0.70922
34	5.44218
34	2.2409
34	10.2564
34	4.70588
35	1.92308
35	4.73373
35	4.70588
35	5.19481
36	2.04082
36	1.51515
36	5.19481
37	3.68664
37	6.66667
38	1.90476
38	2.31884
38	6.66667
38	7.14286
39	1.90476
39	6.72269
39	2.31884
39	5.71429
39	4.2328
39	7.14286
39	14.2857
40	6.72269
40	6.4
40	10.2564
40	4.2328
40	5.19481
