frame	RelOb	DetObj	TrueDet	FalseDet	NotDet
86	1	6	3	3	0
87	1	6	3	3	0
88	1	6	3	3	0
89	1	4	3	1	0
90	1	6	2	4	0
91	1	6	6	0	0
92	1	6	5	1	0
93	1	7	7	0	0
94	1	6	5	1	0
95	1	6	2	4	0
96	1	6	3	3	0
97	1	5	3	2	0
98	1	3	2	1	0
99	1	4	4	0	0
100	1	4	4	0	0
101	1	2	2	0	0
102	1	4	4	0	0
103	1	5	4	1	0
104	1	5	2	3	0
105	1	5	5	0	0
106	1	6	6	0	0
107	1	7	3	4	0
108	1	7	4	3	0
109	1	6	5	1	0
110	1	4	3	1	0
111	1	5	4	1	0
112	1	3	2	1	0
113	1	2	1	1	0
114	1	2	1	1	0
115	1	5	3	2	0
116	1	5	4	1	0
117	1	8	6	2	0
118	1	7	5	2	0
119	1	3	3	0	0
120	1	5	3	2	0
121	1	6	2	4	0
122	1	6	1	5	0
123	1	8	3	5	0
124	1	6	4	2	0
125	1	5	2	3	0
126	1	4	2	2	0
127	1	4	3	1	0
128	1	4	3	1	0
129	1	4	3	1	0
130	1	6	3	3	0
131	1	8	1	7	0
132	1	7	4	3	0
133	1	7	3	4	0
134	1	7	3	4	0
135	1	5	2	3	0
136	1	4	2	2	0
137	1	4	2	2	0
138	1	5	3	2	0
139	1	4	2	2	0
140	1	5	2	3	0
141	1	9	4	5	0
142	1	10	2	8	0
143	1	11	4	7	0
144	1	9	1	8	0
145	1	8	3	5	0
146	1	9	4	5	0
147	1	4	3	1	0
148	1	4	2	2	0
149	1	6	3	3	0
150	1	7	5	2	0
151	1	6	2	4	0
152	1	3	2	1	0
153	1	4	1	3	0
154	1	5	2	3	0
155	1	3	2	1	0
156	1	6	4	2	0
157	1	8	5	3	0
158	1	6	3	3	0
159	1	7	3	4	0
160	1	6	4	2	0
161	1	4	4	0	0
162	1	5	2	3	0
163	1	6	2	4	0
164	1	7	2	5	0
165	1	5	3	2	0
166	1	2	2	0	0
167	1	2	2	0	0
168	1	3	1	2	0
169	1	5	2	3	0
170	1	4	2	2	0
171	1	7	4	3	0
172	1	7	4	3	0
173	1	2	2	0	0
174	1	4	2	2	0
175	1	6	2	4	0
176	1	5	2	3	0
177	1	3	2	1	0
178	1	5	3	2	0
179	1	7	3	4	0
180	1	5	3	2	0
181	1	5	5	0	0
182	1	7	7	0	0
183	1	5	5	0	0
184	1	4	3	1	0
185	1	6	3	3	0
186	1	7	4	3	0
187	1	8	6	2	0
188	1	6	4	2	0
189	1	6	3	3	0
190	1	6	4	2	0
191	1	7	3	4	0
192	1	3	3	0	0
193	1	4	2	2	0
194	1	5	2	3	0
195	1	7	4	3	0
196	1	8	5	3	0
197	1	5	3	2	0
198	1	5	3	2	0
199	1	6	4	2	0
200	1	4	2	2	0
201	1	4	2	2	0
202	1	2	2	0	0
203	1	3	3	0	0
204	1	4	4	0	0
205	1	4	4	0	0
206	1	4	4	0	0
207	1	3	3	0	0
208	1	4	2	2	0
209	1	5	2	3	0
210	1	5	2	3	0
211	1	6	4	2	0
212	1	11	4	7	0
213	1	12	4	8	0
214	1	7	3	4	0
215	1	5	3	2	0
216	1	3	2	1	0
217	1	4	2	2	0
218	1	6	2	4	0
219	1	8	4	4	0
220	1	8	4	4	0
221	1	7	4	3	0
222	1	7	3	4	0
223	1	6	2	4	0
224	1	5	1	4	0
225	1	4	2	2	0
226	1	4	2	2	0
227	1	5	2	3	0
228	1	5	2	3	0
229	1	7	5	2	0
230	1	6	5	1	0
231	1	9	5	4	0
232	1	8	4	4	0
233	1	4	3	1	0
234	1	3	2	1	0
235	1	6	2	4	0
236	1	5	4	1	0
237	1	3	3	0	0
238	1	7	4	3	0
239	1	5	2	3	0
240	1	5	3	2	0
241	1	7	5	2	0
242	1	9	5	4	0
243	1	7	4	3	0
244	1	4	1	3	0
245	1	5	2	3	0
246	1	6	3	3	0
247	1	9	3	6	0
248	1	9	2	7	0
249	1	6	2	4	0
250	1	3	3	0	0
251	1	5	3	2	0
252	1	6	4	2	0
253	1	6	4	2	0
254	1	9	3	6	0
255	1	7	3	4	0
256	1	5	4	1	0
257	1	5	5	0	0
258	1	5	4	1	0
259	1	7	3	4	0
260	1	7	4	3	0
261	1	6	3	3	0
262	1	7	3	4	0
263	1	5	2	3	0
264	1	4	3	1	0
265	1	5	2	3	0
266	1	8	3	5	0
267	1	9	5	4	0
268	1	5	5	0	0
269	1	5	3	2	0
270	1	3	2	1	0
271	1	2	2	0	0
272	1	3	2	1	0
273	1	3	2	1	0
274	1	3	2	1	0
275	1	3	2	1	0
276	1	4	3	1	0
277	1	5	3	2	0
278	1	3	2	1	0
279	1	6	4	2	0
280	1	8	4	4	0
281	1	6	4	2	0
282	1	4	3	1	0
283	1	3	3	0	0
284	1	3	3	0	0
285	1	7	2	5	0
286	1	9	2	7	0
287	1	5	3	2	0
288	1	7	3	4	0
289	1	4	2	2	0
290	1	4	3	1	0
291	1	6	4	2	0
292	1	6	2	4	0
293	1	3	2	1	0
294	1	4	3	1	0
295	1	5	2	3	0
296	1	4	2	2	0
297	1	3	3	0	0
298	1	8	7	1	0
299	1	8	5	3	0
300	1	5	4	1	0
301	1	8	4	4	0
302	1	7	3	4	0
303	1	5	3	2	0
304	1	8	4	4	0
305	1	7	2	5	0
306	1	5	2	3	0
307	1	5	3	2	0
308	1	6	3	3	0
309	1	8	2	6	0
310	1	7	4	3	0
311	1	3	2	1	0
312	1	2	2	0	0
313	1	3	3	0	0
314	1	6	4	2	0
315	1	6	2	4	0
316	1	5	4	1	0
317	1	3	3	0	0
318	1	5	4	1	0
319	1	7	6	1	0
320	1	7	6	1	0
321	1	3	2	1	0
322	1	4	3	1	0
323	1	4	3	1	0
324	1	6	4	2	0
325	1	8	3	5	0
326	1	7	3	4	0
327	1	4	2	2	0
328	1	4	3	1	0
329	1	4	3	1	0
330	1	4	3	1	0
331	1	7	2	5	0
332	1	9	2	7	0
333	1	9	4	5	0
334	1	9	5	4	0
335	1	7	4	3	0
336	1	3	3	0	0
337	1	3	3	0	0
338	1	2	2	0	0
339	1	3	2	1	0
340	1	7	3	4	0
341	1	6	1	5	0
342	1	5	2	3	0
343	1	7	3	4	0
344	1	6	3	3	0
345	1	4	2	2	0
346	1	4	1	3	0
347	1	6	2	4	0
348	1	7	5	2	0
349	1	6	4	2	0
350	1	6	2	4	0
351	1	4	2	2	0
352	1	3	2	1	0
353	1	4	3	1	0
354	1	4	4	0	0
355	1	6	6	0	0
356	1	10	3	7	0
357	1	10	4	6	0
358	1	5	3	2	0
359	1	5	4	1	0
360	1	4	3	1	0
361	1	2	2	0	0
362	1	1	1	0	0
363	1	1	1	0	0
364	1	2	2	0	0
365	1	5	1	4	0
366	1	7	4	3	0
367	1	6	3	3	0
368	1	6	4	2	0
369	1	6	6	0	0
370	1	4	3	1	0
371	1	3	1	2	0
372	1	4	2	2	0
373	1	5	0	5	1
374	1	6	1	5	0
375	1	5	2	3	0
376	1	5	3	2	0
377	1	4	3	1	0
378	1	9	7	2	0
379	1	10	8	2	0
380	1	5	4	1	0
381	1	4	2	2	0
382	1	5	4	1	0
383	1	6	4	2	0
384	1	6	3	3	0
385	1	6	2	4	0
386	1	5	3	2	0
387	1	4	3	1	0
388	1	6	4	2	0
389	1	5	4	1	0
390	1	4	2	2	0
391	1	4	3	1	0
392	1	3	3	0	0
393	1	2	2	0	0
394	1	3	3	0	0
395	1	6	4	2	0
396	1	6	3	3	0
397	1	4	1	3	0
398	1	3	2	1	0
399	1	3	2	1	0
400	1	3	3	0	0
401	1	4	3	1	0
402	1	5	2	3	0
403	1	7	2	5	0
404	1	7	3	4	0
405	1	4	3	1	0
406	1	4	1	3	0
407	1	5	3	2	0
408	1	4	4	0	0
409	1	4	4	0	0
410	1	5	4	1	0
411	1	5	4	1	0
412	1	3	3	0	0
413	1	6	3	3	0
414	1	5	2	3	0
415	1	3	2	1	0
416	1	3	2	1	0
417	1	5	2	3	0
418	1	5	4	1	0
419	1	4	2	2	0
420	1	3	2	1	0
421	1	4	3	1	0
422	1	5	2	3	0
423	1	5	2	3	0
424	1	6	3	3	0
425	1	6	4	2	0
426	1	5	4	1	0
427	1	8	5	3	0
428	1	5	3	2	0
429	1	4	2	2	0
430	1	2	2	0	0
431	1	3	1	2	0
432	1	6	3	3	0
433	1	9	9	0	0
434	1	7	6	1	0
435	1	6	3	3	0
436	1	6	4	2	0
437	1	5	3	2	0
438	1	5	1	4	0
439	1	4	3	1	0
440	1	4	2	2	0
441	1	5	3	2	0
442	1	7	2	5	0
443	1	8	3	5	0
444	1	5	3	2	0
445	1	3	3	0	0
446	1	5	3	2	0
447	1	4	2	2	0
448	1	4	4	0	0
449	1	6	5	1	0
450	1	7	4	3	0
451	1	7	3	4	0
452	1	5	2	3	0
453	1	4	2	2	0
454	1	3	2	1	0
455	1	8	2	6	0
456	1	10	3	7	0
457	1	9	2	7	0
458	1	5	3	2	0
459	1	5	3	2	0
460	1	6	3	3	0
461	1	4	3	1	0
462	1	3	3	0	0
463	1	2	2	0	0
464	1	3	1	2	0
465	1	6	1	5	0
466	1	5	2	3	0
467	1	4	2	2	0
468	1	5	2	3	0
469	1	3	2	1	0
470	1	3	2	1	0
471	1	5	2	3	0
472	1	7	3	4	0
473	1	6	3	3	0
474	1	4	2	2	0
475	1	6	4	2	0
476	1	7	5	2	0
477	1	4	3	1	0
478	1	3	2	1	0
479	1	2	2	0	0
480	1	2	1	1	0
481	1	3	2	1	0
482	1	4	2	2	0
483	1	4	4	0	0
484	1	5	3	2	0
485	1	5	3	2	0
486	1	6	2	4	0
487	1	6	3	3	0
488	1	3	2	1	0
489	1	4	2	2	0
490	1	5	3	2	0
491	1	8	4	4	0
492	1	5	1	4	0
493	1	5	2	3	0
494	1	5	2	3	0
495	1	3	2	1	0
496	1	7	5	2	0
497	1	7	5	2	0
498	1	4	4	0	0
499	1	5	3	2	0
500	1	7	5	2	0
501	1	7	4	3	0
502	1	5	2	3	0
503	1	6	2	4	0
504	1	4	3	1	0
505	1	3	2	1	0
506	1	3	2	1	0
507	1	3	2	1	0
508	1	4	2	2	0
509	1	5	1	4	0
510	1	7	1	6	0
511	1	6	2	4	0
512	1	5	2	3	0
513	1	6	3	3	0
514	1	7	4	3	0
515	1	6	2	4	0
516	1	5	2	3	0
517	1	5	2	3	0
518	1	5	2	3	0
519	1	6	3	3	0
520	1	3	3	0	0
521	1	4	4	0	0
522	1	6	3	3	0
523	1	6	2	4	0
524	1	4	3	1	0
525	1	5	4	1	0
526	1	6	2	4	0
527	1	6	2	4	0
528	1	6	3	3	0
529	1	8	5	3	0
530	1	7	4	3	0
531	1	5	3	2	0
532	1	6	5	1	0
533	1	11	5	6	0
534	1	8	2	6	0
535	1	4	3	1	0
536	1	6	4	2	0
537	1	5	5	0	0
538	1	2	2	0	0
539	1	3	2	1	0
540	1	5	4	1	0
541	1	6	4	2	0
542	1	5	5	0	0
543	1	4	3	1	0
544	1	4	1	3	0
545	1	6	3	3	0
546	1	7	7	0	0
547	1	6	6	0	0
548	1	6	5	1	0
549	1	5	1	4	0
550	1	5	3	2	0
551	1	7	3	4	0
552	1	6	3	3	0
553	1	5	2	3	0
554	1	4	2	2	0
555	1	9	6	3	0
556	1	8	4	4	0
557	1	4	2	2	0
558	1	6	3	3	0
559	1	5	1	4	0
560	1	4	2	2	0
561	1	5	2	3	0
562	1	9	5	4	0
563	1	7	2	5	0
564	1	6	3	3	0
565	1	6	6	0	0
566	1	4	3	1	0
567	1	3	2	1	0
568	1	4	2	2	0
569	1	4	3	1	0
570	1	3	3	0	0
571	1	3	2	1	0
572	1	5	2	3	0
573	1	6	3	3	0
574	1	5	3	2	0
575	1	4	3	1	0
576	1	5	3	2	0
577	1	8	4	4	0
578	1	7	3	4	0
579	1	5	4	1	0
580	1	5	3	2	0
581	1	6	2	4	0
582	1	6	4	2	0
583	1	4	3	1	0
584	1	3	3	0	0
585	1	2	2	0	0
586	1	2	2	0	0
587	1	4	2	2	0
588	1	4	2	2	0
589	1	3	2	1	0
590	1	3	2	1	0
591	1	2	2	0	0
592	1	4	2	2	0
593	1	6	4	2	0
594	1	6	5	1	0
595	1	7	6	1	0
596	1	7	7	0	0
597	1	5	5	0	0
598	1	5	3	2	0
599	1	5	3	2	0
600	1	5	5	0	0
601	1	8	6	2	0
602	1	6	4	2	0
603	1	5	4	1	0
604	1	10	6	4	0
605	1	9	3	6	0
606	1	6	5	1	0
607	1	5	4	1	0
608	1	5	4	1	0
609	1	3	2	1	0
610	1	6	3	3	0
611	1	9	4	5	0
612	1	10	5	5	0
613	1	9	7	2	0
614	1	5	3	2	0
615	1	3	1	2	0
616	1	4	4	0	0
617	1	4	4	0	0
618	1	5	5	0	0
619	1	7	5	2	0
620	1	5	3	2	0
621	1	2	2	0	0
622	1	5	3	2	0
623	1	5	3	2	0
624	1	5	2	3	0
625	1	8	3	5	0
626	1	6	5	1	0
627	1	7	2	5	0
628	1	7	2	5	0
629	1	7	4	3	0
630	1	10	4	6	0
631	1	7	3	4	0
632	1	6	2	4	0
633	1	8	4	4	0
634	1	8	6	2	0
635	1	6	4	2	0
636	1	4	2	2	0
637	1	6	3	3	0
638	1	9	3	6	0
639	1	7	2	5	0
640	1	4	2	2	0
641	1	6	2	4	0
642	1	4	2	2	0
643	1	2	2	0	0
644	1	5	4	1	0
645	1	4	3	1	0
646	1	5	3	2	0
647	1	6	4	2	0
648	1	9	5	4	0
649	1	10	4	6	0
650	1	6	2	4	0
651	1	8	2	6	0
652	1	6	2	4	0
653	1	4	2	2	0
654	1	6	2	4	0
655	1	5	3	2	0
656	1	4	4	0	0
657	1	7	4	3	0
658	1	5	2	3	0
659	1	5	1	4	0
660	1	7	2	5	0
661	1	5	3	2	0
662	1	4	3	1	0
663	1	7	2	5	0
664	1	10	3	7	0
665	1	7	4	3	0
666	1	6	4	2	0
667	1	7	3	4	0
668	1	6	4	2	0
669	1	5	4	1	0
670	1	7	4	3	0
671	1	8	2	6	0
672	1	5	2	3	0
673	1	5	3	2	0
674	1	8	3	5	0
675	1	8	3	5	0
676	1	4	3	1	0
677	1	3	1	2	0
678	1	2	2	0	0
679	1	4	3	1	0
680	1	4	4	0	0
681	1	5	3	2	0
682	1	8	4	4	0
683	1	7	4	3	0
684	1	4	3	1	0
685	1	4	3	1	0
686	1	2	2	0	0
687	1	2	2	0	0
688	1	4	3	1	0
689	1	6	5	1	0
690	1	7	7	0	0
691	1	7	6	1	0
692	1	6	2	4	0
693	1	4	3	1	0
694	1	3	3	0	0
695	1	4	3	1	0
696	1	4	2	2	0
697	1	4	3	1	0
698	1	4	3	1	0
699	1	4	2	2	0
700	1	6	2	4	0
701	1	6	2	4	0
702	1	5	3	2	0
703	1	6	3	3	0
704	1	5	3	2	0
705	1	6	4	2	0
706	1	5	5	0	0
707	1	6	2	4	0
708	1	4	1	3	0
709	1	4	2	2	0
710	1	6	2	4	0
711	1	5	3	2	0
712	1	4	2	2	0
713	1	3	2	1	0
714	1	3	3	0	0
715	1	3	3	0	0
716	1	2	2	0	0
717	1	4	3	1	0
718	1	5	3	2	0
719	1	5	3	2	0
720	1	6	6	0	0
721	1	6	6	0	0
722	1	5	3	2	0
723	1	6	5	1	0
724	1	3	2	1	0
725	1	3	2	1	0
726	1	4	2	2	0
727	1	4	2	2	0
728	1	2	2	0	0
729	1	3	1	2	0
730	1	6	3	3	0
731	1	8	5	3	0
732	1	11	6	5	0
733	1	7	3	4	0
734	1	4	2	2	0
735	1	5	4	1	0
736	1	5	2	3	0
737	1	5	2	3	0
738	1	4	2	2	0
739	1	3	2	1	0
740	1	3	3	0	0
741	1	5	3	2	0
742	1	6	5	1	0
743	1	7	4	3	0
744	1	5	3	2	0
745	1	4	2	2	0
746	1	5	2	3	0
747	1	4	3	1	0
748	1	5	3	2	0
749	1	6	4	2	0
750	1	6	5	1	0
751	1	6	3	3	0
752	1	7	2	5	0
753	1	4	2	2	0
754	1	2	2	0	0
755	1	6	3	3	0
756	1	5	3	2	0
757	1	7	5	2	0
758	1	8	4	4	0
759	1	6	2	4	0
760	1	6	4	2	0
761	1	7	5	2	0
762	1	3	2	1	0
763	1	6	4	2	0
764	1	9	4	5	0
765	1	6	2	4	0
766	1	3	3	0	0
767	1	5	5	0	0
768	1	5	5	0	0
769	1	5	5	0	0
770	1	4	3	1	0
771	1	5	5	0	0
772	1	7	4	3	0
773	1	8	3	5	0
774	1	7	4	3	0
775	1	7	4	3	0
776	1	7	3	4	0
777	1	7	2	5	0
778	1	6	2	4	0
779	1	5	3	2	0
780	1	4	2	2	0
781	1	3	3	0	0
782	1	5	4	1	0
783	1	6	4	2	0
784	1	5	3	2	0
785	1	5	3	2	0
786	1	5	4	1	0
787	1	5	2	3	0
788	1	5	3	2	0
789	1	5	3	2	0
790	1	7	4	3	0
791	1	6	4	2	0
792	1	5	3	2	0
793	1	7	2	5	0
794	1	5	3	2	0
795	1	4	4	0	0
796	1	5	5	0	0
797	1	5	5	0	0
798	1	3	2	1	0
799	1	5	2	3	0
800	1	7	3	4	0
801	1	7	3	4	0
802	1	8	6	2	0
803	1	9	6	3	0
804	1	6	3	3	0
805	1	4	3	1	0
806	1	4	4	0	0
807	1	4	3	1	0
808	1	5	3	2	0
809	1	5	3	2	0
810	1	5	3	2	0
811	1	5	3	2	0
812	1	5	4	1	0
813	1	4	2	2	0
814	1	6	3	3	0
815	1	11	2	9	0
816	1	9	2	7	0
817	1	2	2	0	0
818	1	3	2	1	0
819	1	3	2	1	0
820	1	2	2	0	0
821	1	3	3	0	0
822	1	5	3	2	0
823	1	8	3	5	0
824	1	7	1	6	0
825	1	8	4	4	0
826	1	9	7	2	0
827	1	6	4	2	0
828	1	3	2	1	0
829	1	3	2	1	0
830	1	3	2	1	0
831	1	3	2	1	0
832	1	4	2	2	0
833	1	7	2	5	0
834	1	8	2	6	0
835	1	6	3	3	0
836	1	11	6	5	0
837	1	11	5	6	0
838	1	3	1	2	0
839	1	3	1	2	0
840	1	4	2	2	0
841	1	3	3	0	0
842	1	3	2	1	0
843	1	5	4	1	0
844	1	5	3	2	0
845	1	7	4	3	0
846	1	5	3	2	0
847	1	7	3	4	0
848	1	8	3	5	0
849	1	6	4	2	0
850	1	6	4	2	0
851	1	5	4	1	0
852	1	6	2	4	0
853	1	5	3	2	0
854	1	5	4	1	0
855	1	5	3	2	0
856	1	4	3	1	0
857	1	6	2	4	0
858	1	4	2	2	0
859	1	5	3	2	0
860	1	4	4	0	0
861	1	6	5	1	0
862	1	5	4	1	0
863	1	5	5	0	0
864	1	6	2	4	0
865	1	6	2	4	0
866	1	7	3	4	0
867	1	5	3	2	0
868	1	4	3	1	0
869	1	5	3	2	0
870	1	7	3	4	0
871	1	7	5	2	0
872	1	6	5	1	0
873	1	6	2	4	0
874	1	6	2	4	0
875	1	5	3	2	0
876	1	5	3	2	0
877	1	6	4	2	0
878	1	4	4	0	0
879	1	2	1	1	0
880	1	5	2	3	0
881	1	8	0	8	1
882	1	6	4	2	0
883	1	4	4	0	0
884	1	3	3	0	0
885	1	3	2	1	0
886	1	4	3	1	0
887	1	4	2	2	0
888	1	4	2	2	0
889	1	5	3	2	0
890	1	3	2	1	0
891	1	6	1	5	0
892	1	7	3	4	0
893	1	6	2	4	0
894	1	4	2	2	0
895	1	6	5	1	0
896	1	5	4	1	0
897	1	5	2	3	0
898	1	6	3	3	0
899	1	5	3	2	0
900	1	5	4	1	0
901	1	4	3	1	0
902	1	4	2	2	0
903	1	6	2	4	0
904	1	6	3	3	0
905	1	5	3	2	0
906	1	4	2	2	0
907	1	4	2	2	0
908	1	5	3	2	0
