frame	IoU
1	0.403124
2	0.604686
3	0.302343
4	0.403124
5	0.604686
6	0.302343
7	0.302343
8	0.403124
9	0.403124
10	0.604686
11	0.403124
12	0.403124
13	0.403124
14	0.604686
15	0.604686
16	0.403124
17	0.403124
18	0.403124
19	0.302343
20	0.604686
21	0.403124
22	0.302343
23	0.302343
24	0.604686
25	0.302343
26	0.604686
27	0.403124
28	0.907029
29	0.604686
30	0.302343
31	0.403124
32	0.403124
33	0.403124
34	0.604686
35	0.604686
36	0.302343
37	0.302343
38	0.403124
39	0.403124
40	0.302343
41	0.604686
42	0.453515
43	0.403124
44	0.403124
45	0.604686
46	0.907029
47	0.302343
48	0.453515
49	0.604686
50	0.604686
51	0.403124
52	0.604686
53	0.403124
54	0.403124
55	0.403124
56	0.604686
57	0.604686
58	0.604686
59	0.403124
60	0.403124
61	0.403124
62	0.403124
63	0.403124
64	0.403124
65	0.604686
66	0.604686
67	0.907029
68	0.302343
69	0.604686
70	0.604686
71	0.403124
72	0.403124
73	0.604686
74	0.604686
75	0.302343
76	0.302343
77	0.907029
78	0.403124
79	0.604686
80	0.403124
81	0.226757
82	0.403124
83	0.403124
84	0.403124
85	0.403124
86	0.403124
87	0.907029
88	0.604686
89	0.604686
90	0.604686
91	0.403124
92	0.604686
93	0.604686
94	0.604686
95	0.403124
96	0.604686
97	0.604686
98	0.604686
99	0.604686
100	0.604686
101	0.604686
102	0.403124
103	0.403124
104	0.302343
105	0.403124
106	0.403124
107	0.403124
108	0.604686
109	0.403124
110	0.453515
111	0.604686
112	0.604686
113	0.604686
114	0.403124
115	0.604686
116	0.907029
117	0.604686
118	0.604686
119	0.403124
120	0.403124
121	0.604686
122	0.403124
123	0.403124
124	0.403124
125	0.403124
126	0.302343
127	0.604686
128	0.403124
129	0.403124
130	0.604686
131	0.302343
132	0.226757
133	0.403124
134	0.403124
135	0.604686
136	0.453515
137	0.302343
138	0.403124
139	0.604686
140	0.907029
141	0.604686
142	0.226757
143	0.403124
144	0.604686
145	0.604686
146	0.604686
147	0.403124
148	0.403124
149	0.302343
150	0.453515
151	0.907029
152	0.453515
153	0.226757
154	0.604686
155	0.453515
156	0.453515
157	0.604686
158	0.403124
159	0.302343
160	0.907029
161	0.604686
162	0.302343
163	0.302343
164	0.907029
165	0.907029
166	0.604686
167	0.403124
168	0.403124
169	0.403124
170	0.604686
171	0.604686
172	0.403124
173	0.604686
174	0.403124
175	0.403124
176	0.604686
177	0.604686
178	0.604686
179	0.403124
180	0.302343
181	0.604686
182	0.403124
183	0.604686
184	0.403124
185	0.604686
186	0.302343
187	0.604686
188	0.403124
189	0.403124
190	0.403124
191	0.604686
192	0.604686
193	0.403124
194	0.302343
195	0.907029
196	0.604686
197	0.302343
